#monsters																																	
Id		CreatureClass	Health	StarvationLimit	PainThresholdLimit	PainThresholdRegen	Damage	ResistSheet	WoundSlots	MeleeAccuracy	RangeAccuracy	Dodge	MeleeStunChance	MeleeStunDuration	MeleeThrowbackChance	EquipmentVariants	ReceiveAmputationChance	ReceiveWoundChanceMult	AttackWoundChanceMult	QuazimorphosisReward	AllowEccolapse	ScaleQuasimorphStats	MutateMonsterId	MutateBonusChance	IgnoreThrowback	HasInventoryWeaponSlots	HasInventoryEquipmentSlots	ActionPoints	AiPresetId	DeathExplosionRadius	ExplosionDamageType	DeathExplosionDamage	Immunity
fc_heavy_security_3		0	50	80	100	plazma_shotgun ancom_police_armor franch_heavy_mask franch_heavy_pants franch_heavy_boots	battery_charge 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
fc_heavy_security_4		0	50	80	100	plazma_smg franch_heavy_armor franch_heavy_mask franch_heavy_pants franch_heavy_boots	battery_charge 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
grass_heavy_security_1		0	50	80	100	spec_smg worker_armor svn_cap_pants broun_boots	medium_basic_ammo 0.035 medium_police_ammo 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
grass_heavy_security_2		0	50	80	100	gh_marksman smuggler_armor svn_cap_pants broun_boots	heavy_basic_ammo 0.035 heavy_armorpierce_ammo 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
grass_heavy_security_3		0	50	80	100	spec_assault pmc_armor pmc_helmet pmc_pants pmc_boots	heavy_basic_ammo 0.035 heavy_armorpierce_ammo 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
grass_heavy_security_4		0	50	80	100	spec_hmg pmc_armor pmc_helmet pmc_pants pmc_boots	heavy_basic_ammo 0.035 heavy_armorpierce_ammo 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
sl_heavy_security_1		0	50	80	100	sl_pistol daydream_armored_vest solnet_pants solnet_boots	battery_charge 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
sl_heavy_security_2		0	50	80	100	desert_marksman_2 daydream_armored_vest solnet_pants solnet_boots	heavy_basic_ammo 0.035 heavy_armorpierce_ammo 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
sl_heavy_security_3		0	50	80	100	desert_marksman_2 power_armor power_helmet power_pants power_boots	battery_charge 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
sl_heavy_security_4		0	50	80	100	regular_launcher power_armor power_helmet power_pants power_boots	heavy_basic_ammo 0.035 heavy_armorpierce_ammo 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
ch_heavy_security_1		0	50	80	100	pmc_smg pmc_armor pmc_pants pmc_boots	battery_charge 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
ch_heavy_security_2		0	50	80	100	dark_shotgun_2 pmc_armor pmc_pants pmc_boots	battery_charge 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
ch_heavy_security_3		0	50	80	100	dark_shotgun_3 power_armor power_helmet power_pants power_boots	battery_charge 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
ch_heavy_security_4		0	50	80	100	plazma_assault power_armor power_helmet power_pants power_boots	shotgun_bullet_ammo 0.035 shotgun_shrapnel_ammo 0.028 shotgun_flechette_ammo 0.028 shotgun_dragon_ammo 0.028 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
cw_heavy_security_1		0	50	80	100	core_disctrower security_armor power_pants power_boots	sawblade_ammo 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
cw_heavy_security_2		0	50	80	100	gh_marksman security_armor power_pants power_boots	heavy_basic_ammo 0.035 heavy_armorpierce_ammo 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
cw_heavy_security_3		0	50	80	100	core_flametrower power_armor power_helmet power_pants power_boots	mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
cw_heavy_security_4		0	50	80	100	core_laser core_power_armor core_power_helmet core_power_pants core_power_boots	mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
cres_heavy_security_1		0	50	80	100	miner_mg civres_armor civres_pants civres_boots	miner_bolts_ammo 0.035 heavy_basic_ammo 0.018 heavy_armorpierce_ammo 0.015 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
cres_heavy_security_2		0	50	80	100	miner_flametrower civres_armor civres_pants civres_boots	mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
cres_heavy_security_3		0	50	80	100	civres_assault civres_armor civres_helmet civres_pants civres_boots	heavy_basic_ammo 0.035 heavy_armorpierce_ammo 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
cres_heavy_security_4		0	50	80	100	plazma_hmg civres_armor civres_helmet civres_pants civres_boots	battery_charge 0.035 mre_pack 0.035 explosives 0.028 frag_grenade 0.025 security_clothing_container 0.018 weapon_container 0.015 military_parts_container 0.009 precious_metals 0.006 metal_tread 0.035 military_food_container 0.028 stun_grenade 0.025 military_unit 0.18 elite_knife 0.25 army_knife 0.035 hatchet 0.035 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018																										
pmc_1		0	30	80	100	pmc_shotgun power_armor rw_militia_helmet doom_pants ancom_police_boots bandit_vest	shotgun_bullet_ammo 0.018 shotgun_shrapnel_ammo 0.018 medpack 0.018 sigs_kosmos 0.018 antidote 0.018 cannedMeat 0.018 cannedVeg 0.018 small_backpack 0.018 medium_backpack 0.018 army_vest 0.018 cevlar_vest 0.018 armor_repair_kit 0.018 weapon_repair_kit 0.018 melee_repair_kit 0.018 frag_grenade 0.018 stun_grenade 0.018 personalKey 0.018 security_clothing_container 0.018 military_parts_container 0.018 military_unit 0.018 memory_software 0.018 gunbang_magazine 0.018																										
pmc_2		0	30	80	100	pmc_smg rw_militia_vest pmc_helmet pmc_pants pmc_boots	bandage 0.018 splint 0.018 sorbent 0.018 sigs_kosmos 0.018 antidote 0.018 bloodBag 0.03 painkillers 0.018 packedGoodRation 0.018 packedRation 0.018 medium_backpack 0.03 armor_shards 0.018 weapon_shards 0.018 tape 0.02 armor_repair_kit 0.02 weapon_repair_kit 0.018 thermal_grenade 0.03 stun_grenade 0.03 military_parts_container 0.018 quasi_sensor_device 0.04 darknet_unit 0.018																										
pmc_3		0	30	80	100	pmc_smg_2 pmc_armor rw_militia_helmet pmc_pants pmc_boots	bandage 0.018 splint 0.018 sorbent 0.018 sigs_kosmos 0.018 antidote 0.018 bloodBag 0.03 painkillers 0.018 packedGoodRation 0.018 packedRation 0.018 medium_backpack 0.03 armor_shards 0.018 weapon_shards 0.018 tape 0.02 armor_repair_kit 0.02 weapon_repair_kit 0.018 thermal_grenade 0.03 stun_grenade 0.03 military_parts_container 0.018 quasi_sensor_device 0.04 darknet_unit 0.018																										
pmc_4		0	30	80	100	desert_assault pmc_armor pmc_helmet pmc_pants pmc_boots	bandage 0.018 splint 0.018 sorbent 0.018 sigs_kosmos 0.018 antidote 0.018 bloodBag 0.03 painkillers 0.018 packedGoodRation 0.018 packedRation 0.018 medium_backpack 0.03 armor_shards 0.018 weapon_shards 0.018 tape 0.02 armor_repair_kit 0.02 weapon_repair_kit 0.018 thermal_grenade 0.03 stun_grenade 0.03 military_parts_container 0.018 quasi_sensor_device 0.04 darknet_unit 0.018																										
pmc_heavy_1		0	30	80	100	army_sniper army_vest pmc_armor franch_heavy_mask blue_pants franch_heavy_boots	heavy_basic_ammo 0.035 heavy_armorpierce_ammo 0.035 mre_pack 0.035 surgicalKit 0.028 frag_grenade 0.025 weapon_container 0.018 military_parts_container 0.015 armor_container 0.012 wagyu_steak 0.009 caviar 0.006 metal_tread 0.035 explosives 0.028 stun_grenade 0.025 military_unit 0.18 tuna_steak 0.015 truffle_oil 0.009 machete 0.035 frag_mine 0.028 tech_katana 0.025 precious_metals 0.018																										
pmc_heavy_2		0	30	80	100	pmc_assault army_vest pmc_armor franch_heavy_mask blue_pants franch_heavy_boots	bandage 0.04 splint 0.04 sorbent 0.03 sigs_kosmos 0.03 antidote 0.02 bloodBag 0.018 painkillers 0.018 packedGoodRation 0.04 packedRation 0.04 medium_backpack 0.018 armor_shards 0.03 weapon_shards 0.03 tape 0.018 armor_repair_kit 0.018 weapon_repair_kit 0.018 thermal_grenade 0.018 stun_grenade 0.02 military_parts_container 0.02 quasi_sensor_device 0.018 darknet_unit 0.018																										
pmc_heavy_3		0	30	80	100	desert_hmg army_vest pmc_armor franch_heavy_mask blue_pants franch_heavy_boots	heavy_basic_ammo 0.035 heavy_armorpierce_ammo 0.035 mre_pack 0.035 surgicalKit 0.028 frag_grenade 0.025 weapon_container 0.018 military_parts_container 0.015 armor_container 0.012 wagyu_steak 0.009 caviar 0.006 metal_tread 0.035 explosives 0.028 stun_grenade 0.025 military_unit 0.18 tuna_steak 0.015 truffle_oil 0.009 machete 0.035 frag_mine 0.028 tech_katana 0.025 precious_metals 0.018																										
pmc_heavy_4		0	30	80	100	spec_shotgun army_vest pmc_armor franch_heavy_mask blue_pants franch_heavy_boots	bandage 0.018 splint 0.018 sorbent 0.018 sigs_kosmos 0.018 antidote 0.018 bloodBag 0.03 painkillers 0.018 packedGoodRation 0.018 packedRation 0.018 medium_backpack 0.03 armor_shards 0.018 weapon_shards 0.018 tape 0.02 armor_repair_kit 0.02 weapon_repair_kit 0.018 thermal_grenade 0.03 stun_grenade 0.03 military_parts_container 0.018 quasi_sensor_device 0.04 darknet_unit 0.018																										
mercury_force_1		10	50	90	100	spec_assault cevlar_vest_pockets doom_armor doom_helmet doom_pants doom_boots	heavy_basic_ammo 0.035 heavy_armorpierce_ammo 0.035 mre_pack 0.035 surgicalKit 0.028 frag_grenade 0.025 weapon_container 0.018 military_parts_container 0.015 armor_container 0.012 wagyu_steak 0.009 caviar 0.006 metal_tread 0.035 explosives 0.028 stun_grenade 0.025 military_unit 0.18 tuna_steak 0.015 truffle_oil 0.009 machete 0.035 frag_mine 0.028 tech_katana 0.025 precious_metals 0.018																										
mercury_force_2		10	50	90	100	desert_hmg cevlar_vest_pockets doom_armor doom_helmet doom_pants doom_boots	medium_backpack 0.018 snake_belt 0.018 armor_repair_kit 0.018 weapon_repair_kit 0.018 automap 0.018 frag_grenade 0.018 thermal_grenade 0.018 stun_grenade 0.018 trowing_knife 0.018 packaged_security_robot 0.018 military_food_container 0.018																										
mercury_force_3		10	50	90	100	army_sniper cevlar_vest_pockets doom_armor doom_helmet doom_pants doom_boots	weapon_container 0.02 armor_container 0.018 prototype_schematics 0.03 darknet_unit 0.018 military_unit 0.018 expert_disk 0.018 bandage 0.05 medpack 0.03 morphine 0.04 splint 0.05 nanoinjection 0.018 military_kit 0.018 water 0.018 armagnac 0.04 caviar 0.02 wagyu_steak 0.018																										
mercury_force_4		10	50	90	100	desert_assault cevlar_vest_pockets doom_armor doom_helmet doom_pants doom_boots	medium_backpack 0.018 snake_belt 0.018 armor_repair_kit 0.018 weapon_repair_kit 0.018 automap 0.018 frag_grenade 0.018 thermal_grenade 0.018 stun_grenade 0.018 trowing_knife 0.018 packaged_security_robot 0.018 military_food_container 0.018																										
ghost_force_1		0	50	90	100	tech_smg ancom_agent_armor pb_heavy_helmet ancom_agent_pants ancom_police_boots	weapon_container 0.02 armor_container 0.03 prototype_schematics 0.018 darknet_unit 0.018 military_unit 0.04 expert_disk 0.04 bandage 0.05 medpack 0.05 morphine 0.018 splint 0.05 nanoinjection 0.03 military_kit 0.02 water 0.05 armagnac 0.018 caviar 0.018 wagyu_steak 0.02																										
ghost_force_2		0	50	90	100	plazma_assault ancom_agent_armor pb_heavy_helmet ancom_agent_pants ancom_police_boots	morphine 0.04 antibiotics 0.05 sigs_kosmos 0.05 bloodBag 0.04 painkillers 0.018 nanoinjection 0.02 plaster 0.05 military_kit 0.018 cannedMeat 0.018 cannedVeg 0.03 mre_pack 0.02 medium_backpack 0.03 armor_shards 0.018 weapon_shards 0.05 ceramite_shards 0.05 armor_repair_kit 0.02 weapon_repair_kit 0.04 melee_repair_kit 0.03																										
ghost_force_3		0	50	90	100	tech_rifle ancom_agent_armor pb_heavy_helmet ancom_agent_pants ancom_police_boots	automap 0.018 frag_grenade 0.04 thermal_grenade 0.03 stun_grenade 0.03 frag_mine 0.018 stationary_turret 0.03 fire_turret 0.02 energy_turret 0.018 explosives 0.05 military_food_container 0.03 weapon_container 0.02 armor_container 0.018 military_unit 0.02 drug_cargo 0.03 medical_components 0.02																										
ancom_police_1		0	30	80	100	pmc_smg_3 ancom_police_armor ancom_police_mask ancom_police_pants ancom_police_boots	bandage 0.04 splint 0.04 sorbent 0.03 sigs_kosmos 0.03 antidote 0.02 bloodBag 0.018 painkillers 0.018 packedGoodRation 0.04 packedRation 0.04 medium_backpack 0.018 armor_shards 0.03 weapon_shards 0.03 tape 0.018 armor_repair_kit 0.018 weapon_repair_kit 0.018 thermal_grenade 0.018 stun_grenade 0.02 military_parts_container 0.02 quasi_sensor_device 0.018 darknet_unit 0.018																										
ancom_police_2		0	30	80	100	ancm_smg ancom_police_armor ancom_police_mask ancom_police_pants ancom_police_boots	heavy_basic_ammo 0.018 surgicalKit 0.018 sigs_kosmos 0.018 nanoinjection 0.018 plaster 0.018 military_kit 0.018 mre_pack 0.018 synthChicken 0.018 synthBeef 0.018 wiskey 0.018 medium_backpack 0.018 pmc_vest_armored 0.018 frag_grenade 0.018 thermal_grenade 0.018 powder 0.018 metal_tread 0.018 alcogol_container 0.018 weapon_container 0.018 armor_container 0.018 military_unit 0.018 memory_software 0.018 expert_disk 0.018																										
ancom_police_3		0	30	80	100	pmc_shotgun_2 ancom_police_armor ancom_police_mask ancom_police_pants ancom_police_boots	bandage 0.018 splint 0.018 sorbent 0.018 sigs_kosmos 0.018 antidote 0.018 bloodBag 0.03 painkillers 0.018 packedGoodRation 0.018 packedRation 0.018 medium_backpack 0.03 armor_shards 0.018 weapon_shards 0.018 tape 0.02 armor_repair_kit 0.02 weapon_repair_kit 0.018 thermal_grenade 0.03 stun_grenade 0.03 military_parts_container 0.018 quasi_sensor_device 0.04 darknet_unit 0.018																										
ancom_police_4		0	30	80	100	pmc_club ancom_police_armor ancom_police_mask ancom_police_pants ancom_police_boots	heavy_basic_ammo 0.018 surgicalKit 0.018 sigs_kosmos 0.018 nanoinjection 0.018 plaster 0.018 military_kit 0.018 mre_pack 0.018 synthChicken 0.018 synthBeef 0.018 wiskey 0.018 medium_backpack 0.018 pmc_vest_armored 0.018 frag_grenade 0.018 thermal_grenade 0.018 powder 0.018 metal_tread 0.018 alcogol_container 0.018 weapon_container 0.018 armor_container 0.018 military_unit 0.018 memory_software 0.018 expert_disk 0.018																										
ancom_agent_1		0	40	90	100	ancm_quasi_pistol ancom_agent_armor ancom_agent_mask ancom_agent_pants ancom_agent_boots	bandage 0.04 splint 0.04 sorbent 0.03 sigs_kosmos 0.03 antidote 0.02 bloodBag 0.018 painkillers 0.018 packedGoodRation 0.04 packedRation 0.04 medium_backpack 0.018 armor_shards 0.03 weapon_shards 0.03 tape 0.018 armor_repair_kit 0.018 weapon_repair_kit 0.018 thermal_grenade 0.018 stun_grenade 0.02 military_parts_container 0.02 quasi_sensor_device 0.018 darknet_unit 0.018																										
ancom_agent_2		0	40	90	100	ancm_quasi_assault ancom_agent_armor ancom_agent_mask ancom_agent_pants ancom_agent_boots	heavy_basic_ammo 0.018 surgicalKit 0.018 sigs_kosmos 0.018 nanoinjection 0.018 plaster 0.018 military_kit 0.018 mre_pack 0.018 synthChicken 0.018 synthBeef 0.018 wiskey 0.018 medium_backpack 0.018 pmc_vest_armored 0.018 frag_grenade 0.018 thermal_grenade 0.018 powder 0.018 metal_tread 0.018 alcogol_container 0.018 weapon_container 0.018 armor_container 0.018 military_unit 0.018 memory_software 0.018 expert_disk 0.018																										
ancom_agent_3		0	40	90	100	ancm_shotgun ancom_agent_armor ancom_agent_mask ancom_agent_pants ancom_agent_boots	shotgun_shrapnel_ammo 0.018 surgicalKit 0.018 sigs_kosmos 0.018 nanoinjection 0.018 plaster 0.018 military_kit 0.018 mre_pack 0.018 synthChicken 0.018 synthBeef 0.018 wiskey 0.018 medium_backpack 0.018 pmc_vest_armored 0.018 frag_grenade 0.018 thermal_grenade 0.018 powder 0.018 metal_tread 0.018 alcogol_container 0.018 weapon_container 0.018 armor_container 0.018 military_unit 0.018 memory_software 0.018 expert_disk 0.018																										
ancom_agent_4		0	40	90	100	ancm_marksman ancom_agent_armor ancom_agent_mask ancom_agent_pants ancom_agent_boots	medium_basic_ammo 0.018 surgicalKit 0.018 sigs_kosmos 0.018 nanoinjection 0.018 plaster 0.018 military_kit 0.018 mre_pack 0.018 synthChicken 0.018 synthBeef 0.018 wiskey 0.018 medium_backpack 0.018 pmc_vest_armored 0.018 frag_grenade 0.018 thermal_grenade 0.018 powder 0.018 metal_tread 0.018 alcogol_container 0.018 weapon_container 0.018 armor_container 0.018 military_unit 0.018 memory_software 0.018 expert_disk 0.018																										
ancom_elite_1		10	50	100	100	ancm_marksman ancom_armor ancom_helmet ancom_pants ancom_boots	medium_backpack 0.018 snake_belt 0.018 armor_repair_kit 0.018 weapon_repair_kit 0.018 automap 0.018 frag_grenade 0.018 thermal_grenade 0.018 stun_grenade 0.018 trowing_knife 0.018 packaged_security_robot 0.018 military_food_container 0.018																										
ancom_elite_2		10	50	100	100	ancm_smg ancom_armor ancom_helmet ancom_pants ancom_boots	weapon_container 0.02 armor_container 0.018 prototype_schematics 0.03 darknet_unit 0.018 military_unit 0.018 expert_disk 0.018 bandage 0.05 medpack 0.03 morphine 0.04 splint 0.05 nanoinjection 0.018 military_kit 0.018 water 0.018 armagnac 0.04 caviar 0.02 wagyu_steak 0.018																										
ancom_elite_3		10	50	100	100	army_sniper_2 ancom_armor ancom_helmet ancom_pants ancom_boots	morphine 0.04 antibiotics 0.05 sigs_kosmos 0.05 bloodBag 0.04 painkillers 0.018 nanoinjection 0.02 plaster 0.05 military_kit 0.018 cannedMeat 0.018 cannedVeg 0.03 mre_pack 0.02 medium_backpack 0.03 armor_shards 0.018 weapon_shards 0.05 ceramite_shards 0.05 armor_repair_kit 0.02 weapon_repair_kit 0.04 melee_repair_kit 0.03																										
ancom_elite_4		10	50	100	100	ancm_quasi_assault ancom_armor ancom_helmet ancom_pants ancom_boots	automap 0.018 frag_grenade 0.04 thermal_grenade 0.03 stun_grenade 0.03 frag_mine 0.018 stationary_turret 0.03 fire_turret 0.02 energy_turret 0.018 explosives 0.05 military_food_container 0.03 weapon_container 0.02 armor_container 0.018 military_unit 0.02 drug_cargo 0.03 medical_components 0.02																										
realware_milita_1		0	30	80	100	spec_pistol_2 army_vest rw_militia_vest balaklava rw_militia_pants franch_boots	heavy_basic_ammo 0.018 surgicalKit 0.018 sigs_kosmos 0.018 nanoinjection 0.018 plaster 0.018 military_kit 0.018 mre_pack 0.018 synthChicken 0.018 synthBeef 0.018 wiskey 0.018 medium_backpack 0.018 pmc_vest_armored 0.018 frag_grenade 0.018 thermal_grenade 0.018 powder 0.018 metal_tread 0.018 alcogol_container 0.018 weapon_container 0.018 armor_container 0.018 military_unit 0.018 memory_software 0.018 expert_disk 0.018																										
realware_milita_2		0	30	80	100	spec_hatchet army_vest rw_militia_vest rw_militia_helmet rw_militia_pants franch_boots	bandage 0.04 splint 0.04 sorbent 0.03 sigs_kosmos 0.03 antidote 0.02 bloodBag 0.018 painkillers 0.018 packedGoodRation 0.04 packedRation 0.04 medium_backpack 0.018 armor_shards 0.03 weapon_shards 0.03 tape 0.018 armor_repair_kit 0.018 weapon_repair_kit 0.018 thermal_grenade 0.018 stun_grenade 0.02 military_parts_container 0.02 quasi_sensor_device 0.018 darknet_unit 0.018																										
realware_milita_3		0	30	80	100	bandit_smg_2 army_vest rw_militia_vest balaklava rw_militia_pants franch_boots	heavy_basic_ammo 0.018 surgicalKit 0.018 sigs_kosmos 0.018 nanoinjection 0.018 plaster 0.018 military_kit 0.018 mre_pack 0.018 synthChicken 0.018 synthBeef 0.018 wiskey 0.018 medium_backpack 0.018 pmc_vest_armored 0.018 frag_grenade 0.018 thermal_grenade 0.018 powder 0.018 metal_tread 0.018 alcogol_container 0.018 weapon_container 0.018 armor_container 0.018 military_unit 0.018 memory_software 0.018 expert_disk 0.018																										
realware_milita_4		0	30	80	100	spec_assault army_vest rw_militia_vest rw_militia_helmet rw_militia_pants franch_boots	bandage 0.018 splint 0.018 sorbent 0.018 sigs_kosmos 0.018 antidote 0.018 bloodBag 0.03 painkillers 0.018 packedGoodRation 0.018 packedRation 0.018 medium_backpack 0.03 armor_shards 0.018 weapon_shards 0.018 tape 0.02 armor_repair_kit 0.02 weapon_repair_kit 0.018 thermal_grenade 0.03 stun_grenade 0.03 military_parts_container 0.018 quasi_sensor_device 0.04 darknet_unit 0.018																										
realware_elite_1		0	40	90	100	spec_pistol_rv pmc_vest realwear_armor realwear_helmet realwear_pants realwear_boots	weapon_container 0.02 armor_container 0.03 prototype_schematics 0.018 darknet_unit 0.018 military_unit 0.04 expert_disk 0.04 bandage 0.05 medpack 0.05 morphine 0.018 splint 0.05 nanoinjection 0.03 military_kit 0.02 water 0.05 armagnac 0.018 caviar 0.018 wagyu_steak 0.02																										
