#meleeweapons																																	
Id		Price	Weight	InventoryWidthSize	WeaponClass	WeaponSubClass	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory												
chemical_analyzer		microelectronics 1 circuit_board 1 lens 1 transformer 1 bulb 1																															
hydraulic_pump		rusty_shards 1 coarse_gears 1 rod 1 metal_tread 1 wire 1																															
quasiresearch_disk		microelectronics 1 circuit_board 1 lens 1 transformer 1 bulb 1																															
research_disk		microelectronics 1 circuit_board 1 lens 1 transformer 1 bulb 1																															
management_unit		microelectronics 1 circuit_board 1 lens 1 transformer 1 bulb 1																															
darknet_unit		microelectronics 1 circuit_board 1 lens 1 transformer 1 bulb 1																															
military_unit		microelectronics 1 circuit_board 1 lens 1 transformer 1 bulb 1																															
memory_software		microelectronics 1 capacitor 1 plastic 2																															
entertainment_software		microelectronics 1 capacitor 1 plastic 2																															
quasisamples		demonic_medicine 1 demonic_idol 1 demonic_shards 1 moon_bones 1 moon_guts 1 aztec_guts 1 mercury_guts 1 mercury_scales 1																															
biomass_tank		spider_brain 1 spider_aye 1 spider_meat 1 spider_poisongland 1 human_poop 2 glass 3																															
drug_cargo		morphine 2 antiradin 2 naloxone 2 antidote 2 painkillers 2 nanoinjection 2 anabolic_steroid 2																															
medical_components		medpack 1 morphine 1 antibiotics 1 antiradin 1 naloxone 1 sorbent 1 antidote 1 bloodBag 1 painkillers 1 nanoinjection 1 plaster 1 military_kit 1																															
watermelon		watermelon_slice 4																															
#end																																	
																																	
#workbenchreceipts																																	
Id		AllowedWorkbenches	OutputItem	RequiredItems																													
		workbench	small_backpack	rags 3 tread 1																													
		workbench	spider_armor	spider_chitin 3 rags 1																													
		workbench	spider_hemlet	spider_chitin 1 rags 1																													
		workbench	spider_pants	spider_chitin 2 rags 1																													
		workbench	spider_boots	spider_chitin 1 rags 1																													
		workbench	glass_knife	glass 1 tape 1																													
		workbench	scarp_club	coarse_gears 1 rod 1 sawblade_ammo 1																													
		workbench	handmade_frag_grenade	tin 1 miner_bolts_ammo 1 explosives 1																													
		workbench	handmade_thermal_grenade	glassBottle 1 gas_ammo 1 rags 1																													
		workbench	battery_crafted_charge	glass 1 acid 1 wire 1																													
		workbench	tape	medicalClue 1 acid 1 plastic 1																													
		stove	roastedMeat	meat1 1																													
		stove	spider_soup	tin 1 spider_meat 1																													
		stove	slanina	human_skin 2																													
		medicalFabricator	medpack	bandage 1 splint 1 antibiotics 1																													
		medicalFabricator	splint	rags 1 plastic 1																													
		medicalFabricator	bandage	rags 2																													
		medicalFabricator	surgicalKit	medpack 1 morphine 1 medicalClue 1 naloxone 1																													
		productionFabricator	pistol_basic_ammo	powder 2																													
		productionFabricator	shotgun_shrapnel_ammo	powder 2																													
		productionFabricator	heavy_basic_ammo	powder 2																													
		productionFabricator	medium_basic_ammo	powder 2																													
		productionFabricator	frag_grenade	tin 1 miner_bolts_ammo 1 explosives 2																													
		productionFabricator	thermal_grenade	tin 1 gas_ammo 2 powder 2																													
		productionFabricator	stun_grenade	tin 1 acid 2 human_poop 2																													
		printerFabricator	pmc_club	plastic 4																													
		printerFabricator	army_knife	pierce_melee_shards 4																													
		printerFabricator	sapper_shovel	armor_shards 4																													
		printerFabricator	spec_pistol	plastic 4																													
		printerFabricator	rail_pistol	weapon_shards 4																													
		printerFabricator	pmc_shotgun	plastic 4																													
		printerFabricator	desert_assault	plastic 4																													
		printerFabricator	miner_mg	rusty_shards 4																													
		printerFabricator	miner_disctrower	rusty_shards 4																													
		printerFabricator	miner_flametrower	rusty_shards 4																													
		printerFabricator	sigs_kosmos	sorbent 4																													
		printerFabricator	servo_backpack	rusty_shards 4																													
		printerFabricator	ceramit_vest	ceramite_shards 4																													
		printerFabricator	packaged_industrial_robot	armor_shards 4																													
		printerFabricator	packaged_security_robot	ceramite_shards 4																													
		printerFabricator	packaged_recreational_robot	rubber 4																													
#end																																	
																																	
#itemreceipts																																	
Id		OutputItem	RequiredItems	ProduceTimeInHours	ModifyStartCost	ModifyStep	ModifyItemsGrades	ModifyLevelLimit																									
		synthChicken	plastic 1	4	1	1.05																											
		synthBeef	plastic 1	4	1	1.05																											
		bandit_vest	rags 1 tread 1	8	1	1.05																											
		small_backpack	rags 3 tread 1	8	1	1.05																											
		blue_tshirt	rags 1 tread 1	6	1	1.08	tread 1 rags 3 itemChip 5 mediumItemChip 15	10																									
		dark_pants	rags 1 tread 1	6	1	1.08	tread 1 rags 3 itemChip 5 mediumItemChip 15	10																									
		blue_boots	rags 1 tread 1 plastic 1	6	1	1.08	rags 1 rubber 3 itemChip 5 mediumItemChip 15	10																									
		army_knife	pierce_melee_shards 1 plastic 1	8	1	1.08	blunt_melee_shards 1 pierce_melee_shards 3 itemChip 7	10																									
		army_pistol	plastic 1 spring 1	10	1	1.08	weapon_shards 1 spring 3 itemChip 7	10																									
		pmc_pistol	plastic 1 spring 1	10	1	1.08	weapon_shards 1 spring 3 itemChip 7	10																									
		pistol_basic_ammo	powder 1	0.5	1	1.05																											
		shotgun_shrapnel_ammo	powder 1	0.5	1	1.05																											
		bandage	rags 2	6	1	1.05																											
		splint	rags 1 plastic 1	6	1	1.05																											
		antibiotics	plastic 1 rottenMeat 1	10	1	1.05																											
		medpack	bandage 1 splint 1 antibiotics 1	18	1	1.05																											
		morphine	glass 1 poppy_box 1	18	1	1.05																											
		sorbent		2	1	1.05																											
		phase_bomb	microelectronics 2 capacitor 1 explosives 1 circuit_board 1	6	1	1.05																											
		tech_katana	pierce_melee_shards 1 metal_tread 1 plastic 1 rubber 1	32	1	1.08	pierce_melee_shards 1 armor_shards 3 itemChip 7	15																									
		pmc_club	blunt_melee_shards 1 rod 1 plastic 1	14	1	1.08	blunt_melee_shards 1 rod 3 itemChip 7	10																									
		franch_baton	blunt_melee_shards 1 rod 1 bulb 1	24	1	1.06	blunt_melee_shards 1 bulb 3 itemChip 7 mediumItemChip 15	25																									
		hatchet	pierce_melee_shards 1 blunt_melee_shards 1 rubber 1	24	1	1.08	blunt_melee_shards 1 pierce_melee_shards 3 itemChip 7	10																									
		spec_hatchet	pierce_melee_shards 1 blunt_melee_shards 1 armor_shards 1	28	1	1.06	pierce_melee_shards 1 armor_shards 3 itemChip 7 mediumItemChip 15	25																									
		sapper_shovel	rusty_shards 1 pierce_melee_shards 1 rod 1	12	1	1.06	pierce_melee_shards 1 armor_shards 3 itemChip 7 mediumItemChip 15	25																									
		army_pistol_2	plastic 1 weapon_shards 1	14	2	1.08	weapon_shards 1 spring 3 itemChip 7	10																									
		army_pistol_3	plastic 1 weapon_shards 1 metal_tread 1	18	3	1.08	weapon_shards 1 spring 3 itemChip 7 mediumItemChip 15	15																									
		army_pistol_4	ceramite_shards 1 weapon_shards 1 metal_tread 1	36	4	1.06	spring 1 itemChip 3 weapon_repair_kit 12 mediumItemChip 15	25																									
		pmc_pistol_2	plastic 1 weapon_shards 1	16	2	1.08	weapon_shards 1 spring 3 itemChip 7	10																									
		pmc_pistol_3	plastic 1 weapon_shards 1 metal_tread 1 spring 1	18	3	1.08	weapon_shards 1 spring 3 itemChip 7 mediumItemChip 15	15																									
		spec_pistol_2	rubber 1 weapon_shards 1 metal_tread 1	24	2	1.08	weapon_shards 1 spring 3 itemChip 7 mediumItemChip 15	10																									
		spec_pistol_3	rubber 1 weapon_shards 1 metal_tread 1 blunt_melee_shards 1	38	3	1.08	spring 1 itemChip 3 weapon_repair_kit 12 mediumItemChip 15	15																									
		spec_pistol_rv	ceramite_shards 1 armor_shards 1 weapon_shards 1 circuit_board 1	42	1	1.05	weapon_shards 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
		dark_pistol_2	rubber 1 weapon_shards 1 blunt_melee_shards 1	24	2	1.08	weapon_shards 1 spring 3 itemChip 7	10																									
		dark_pistol_3	rubber 1 weapon_shards 1 spring 1 blunt_melee_shards 1	26	3	1.08	weapon_shards 1 spring 3 itemChip 7 mediumItemChip 15	15																									
		dark_pistol_4	ceramite_shards 1 weapon_shards 1 blunt_melee_shards 1	36	5	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 highItemChip 20	30																									
		dark_pistol_5	ceramite_shards 1 weapon_shards 1 spring 1	36	5	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 highItemChip 20	30																									
		rail_pistol_2	rubber 1 circuit_board 1 capacitor 1 metal_tread 1	30	2	1.08	capacitor 1 transformer 3 itemChip 7	10																									
		rail_pistol_3	rubber 1 microelectronics 1 capacitor 1 metal_tread 1	34	1	1.08	capacitor 1 transformer 3 itemChip 7 mediumItemChip 15	15																									
		tech_pistol_2	plastic 1 circuit_board 1 bulb 1 wire 1	36	2	1.08	circuit_board 1 wire 3 itemChip 7	10																									
		tech_pistol_3	plastic 1 microelectronics 1 bulb 1 wire 1	40	4	1.08	circuit_board 1 wire 3 itemChip 7 mediumItemChip 15	15																									
		petrov_pistol_2	plastic 1 spring 1	20	1	1.08	weapon_shards 1 spring 3 itemChip 7	10																									
		petrov_pistol_3	plastic 1 weapon_shards 1	24	1	1.08	weapon_shards 1 spring 3 itemChip 7 mediumItemChip 15	10																									
		core_nailgun	rusty_shards 1 plastic 1 spring 1	26	1	1.06	rusty_shards 1 spring 3 itemChip 7 mediumItemChip 15	25																									
		ancm_quasi_pistol	ceramite_shards 1 microelectronics 1 venus_weapon_shard 1 wire 1	46	1	1.05	broken_weapon 1 itemChip 5 quasisamples 15 highItemChip 20	30																									
		sbn_pistol	armor_shards 1 microelectronics 1 capacitor 1 metal_tread 1	36	1	1.06	weapon_shards 1 circuit_board 3 itemChip 5 mediumItemChip 15	25																									
		daydream_frostgun	plastic 1 circuit_board 2 bulb 1 wire 1	40	1	1.05	wire 1 circuit_board 3 itemChip 5 highItemChip 20	30																									
		gh_pistol	rubber 1 weapon_shards 1 spring 1	32	1	1.06	weapon_shards 1 rod 3 itemChip 5 mediumItemChip 15	25																									
		sl_pistol	armor_shards 1 microelectronics 1 bulb 1 wire 1	42	1	1.06	wire 1 capacitor 3 itemChip 6 mediumItemChip 15	25																									
		franch_pistol	rubber 1 weapon_shards 1 spring 1 metal_tread 1	28	1	1.06	weapon_shards 1 rod 3 itemChip 5 mediumItemChip 15	25																									
		franch_shock_pistol	ceramite_shards 1 microelectronics 1 bulb 1 capacitor 1 transformer 1	32	1	1.06	wire 1 capacitor 3 itemChip 6 mediumItemChip 15	25																									
		dilthey_sound_pistol_1	plastic 1 microelectronics 1 bulb 1	32	1	1.06	wire 1 capacitor 3 itemChip 6 mediumItemChip 15	25																									
		dilthey_sound_pistol_2	plastic 1 microelectronics 1 bulb 1 capacitor 1	36	2	1.05	capacitor 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		pmc_shotgun	rubber 1 weapon_shards 1 blunt_melee_shards 1	24	2	1.08	weapon_shards 1 broken_weapon 3 itemChip 7 mediumItemChip 15	10																									
		pmc_shotgun_2	armor_shards 1 weapon_shards 1 blunt_melee_shards 1	38	1	1.06	weapon_shards 1 itemChip 3 weapon_repair_kit 12 mediumItemChip 15	25																									
		dark_shotgun	rubber 1 weapon_shards 1 spring 1 blunt_melee_shards 1	28	3	1.08	weapon_shards 1 blunt_melee_shards 3 itemChip 7 mediumItemChip 15	10																									
		dark_shotgun_2	armor_shards 1 weapon_shards 1 spring 1 blunt_melee_shards 1	36	5	1.06	blunt_melee_shards 1 itemChip 3 weapon_repair_kit 12 mediumItemChip 15	20																									
		dark_shotgun_3	ceramite_shards 1 weapon_shards 1 spring 1 blunt_melee_shards 1	44	8	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 highItemChip 20	30																									
		desert_shotgun_2	rubber 1 weapon_shards 1 spring 1 blunt_melee_shards 1	24	1	1.08	weapon_shards 1 blunt_melee_shards 3 itemChip 7 mediumItemChip 15	15																									
		plazma_shotgun	ceramite_shards 2 microelectronics 1 capacitor 1	50	1	1.06	circuit_board 1 itemChip 3 electrical_parts_container 10 mediumItemChip 15	25																									
		spec_shotgun	armor_shards 1 weapon_shards 1 blunt_melee_shards 1	26	10	1.08	itemChip 1 weapon_repair_kit 8 mediumItemChip 10 highItemChip 20	15																									
		franch_shotgun	ceramite_shards 1 weapon_shards 1 spring 1 blunt_melee_shards 1	24	1	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 FrancheItemChip 25	35																									
		church_shotgun	ceramite_shards 2 weapon_shards 1 spring 1 blunt_melee_shards 1	50	1	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 ChurchItemChip 25	40																									
		ancm_shotgun	armor_shards 1 ceramite_shards 1 weapon_shards 1 blunt_melee_shards 1	48	1	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 AncomItemChip 25	35																									
		sbn_shotgun	armor_shards 1 microelectronics 1 capacitor 1 metal_tread 1	40	1	1.05	circuit_board 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		sl_shotgun	ceramite_shards 2 microelectronics 1 capacitor 1	48	1	1.05	circuit_board 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		daydream_toxic_shotgun	bulb 1 microelectronics 1 glass 1 circuit_board 1 metal_tread 1	40	1	1.05	acid 1 itemChip 5 mediumItemChip 10 DayDreamItemChip 25	35																									
		daydream_frost_shotgun	bulb 1 microelectronics 1 glass 1 capacitor 1 transformer 1	48	1	1.05	circuit_board 1 itemChip 5 mediumItemChip 10 DayDreamItemChip 25	40																									
		dilthey_sound_shotgun	ceramite_shards 2 microelectronics 1 capacitor 1	40	1	1.05	capacitor 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		pmc_smg	rubber 1 weapon_shards 1 blunt_melee_shards 1	18	1	1.08	weapon_shards 1 spring 3 itemChip 7 mediumItemChip 15	10																									
		pmc_smg_2	rubber 1 weapon_shards 1 spring 1 blunt_melee_shards 1	22	2	1.08	spring 1 weapon_repair_kit 5 itemChip 7 mediumItemChip 15	10																									
		pmc_smg_3	rubber 1 weapon_shards 2 spring 1 blunt_melee_shards 1	32	1	1.05	weapon_shards 1 weapon_repair_kit 5 itemChip 7 highItemChip 20	30																									
		spec_smg	armor_shards 1 weapon_shards 1 spring 1 blunt_melee_shards 1	28	4	1.06	spring 1 weapon_repair_kit 5 itemChip 7 mediumItemChip 15	20																									
		bandit_smg_2	rubber 1 weapon_shards 1 blunt_melee_shards 1	18	2	1.08	weapon_shards 1 spring 3 itemChip 7 mediumItemChip 15	10																									
		tech_smg	plastic 1 circuit_board 1 bulb 1 wire 1 capacitor 1	48	1	1.06	bulb 1 microelectronics 3 itemChip 7 mediumItemChip 15	20																									
		plazma_smg	ceramite_shards 1 circuit_board 1 microelectronics 1 transformer 1	42	1	1.05	circuit_board 1 microelectronics 3 itemChip 7 mediumItemChip 15	30																									
		spec_smg_rv	ceramite_shards 1 weapon_shards 1 spring 1 blunt_melee_shards 1	48	1	1.05	itemChip 1 weapon_repair_kit 8 mediumItemChip 10 RealWareItemChip 25	35																									
		ancm_smg	armor_shards 2 weapon_shards 1 spring 1	36	1	1.05	weapon_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		grasshopper_smg	ceramite_shards 1 armor_shards 1 weapon_shards 1	40	1	1.05	itemChip 1 weapon_repair_kit 8 mediumItemChip 10 highItemChip 20	30																									
		franch_smg	rubber 1 weapon_shards 1 spring 2	40	1	1.05	weapon_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		franch_smg_2	ceramite_shards 1 weapon_shards 1 spring 1 blunt_melee_shards 1	40	1	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 FrancheItemChip 25	35																									
		franch_shock_smg	ceramite_shards 1 microelectronics 1 bulb 1 capacitor 1 transformer 1	40	1	1.05	circuit_board 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		sbn_smg	ceramite_shards 1 microelectronics 1 capacitor 1 metal_tread 1	44	1	1.05	weapon_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		dilthey_shock_smg	microelectronics 1 bulb 1 capacitor 1 transformer 1	44	2	1.05	circuit_board 1 itemChip 5 mediumItemChip 10 highItemChip 20	30																									
		toxic_smg	plastic 1 glass 1 circuit_board 1 metal_tread 1	26	1	1.06	weapon_shards 1 acid 3 itemChip 7 mediumItemChip 15	25																									
		pmc_assault	armor_shards 1 weapon_shards 1 lens 1 blunt_melee_shards 1	32	6	1.08	weapon_shards 1 lens 3 itemChip 5 mediumItemChip 15	15																									
		spec_assault	ceramite_shards 1 weapon_shards 1 lens 1 blunt_melee_shards 1	42	1	1.06	itemChip 1 weapon_repair_kit 8 mediumItemChip 10 highItemChip 20	20																									
		spec_assault_rv	ceramite_shards 1 armor_shards 1 weapon_shards 1 microelectronics 1 circuit_board 1	52	1	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 RealWareItemChip 25	35																									
		sbn_assault	ceramite_shards 1 microelectronics 1 bulb 1 capacitor 1 transformer 1	42	2	1.05	itemChip 1 electrical_parts_container 8 mediumItemChip 10 SBNItemChip 25	40																									
		desert_assault	armor_shards 1 weapon_shards 1 spring 1 blunt_melee_shards 1	36	6	1.08	lens 1 weapon_repair_kit 5 itemChip 7 mediumItemChip 15	15																									
		grasshopper_assault	ceramite_shards 1 armor_shards 1 weapon_shards 1 lens 1	42	2	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 GrassHopperItemChip 25	40																									
		ancm_quasi_assault	armor_shards 1 ceramite_shards 1 microelectronics 1 venus_weapon_shard 1 wire 1	50	1	1.05	itemChip 1 quasisamples 8 mediumItemChip 10 AncomItemChip 25	35																									
		sl_assault	ceramite_shards 1 microelectronics 1 lens 1 transformer 1 capacitor 1	50	3	1.05	itemChip 1 electrical_parts_container 8 mediumItemChip 10 SunLightItemChip 25	35																									
		gh_assault	armor_shards 1 weapon_shards 1 lens 1 blunt_melee_shards 1	30	1	1.05	weapon_shards 1 itemChip 3 mediumItemChip 7 highItemChip 20	30																									
		franch_assault	ceramite_shards 1 armor_shards 1 weapon_shards 1 lens 1	38	1	1.05	weapon_shards 1 itemChip 3 mediumItemChip 7 FrancheItemChip 25	35																									
		dilthey_sound_assault	ceramite_shards 1 microelectronics 1 lens 1 transformer 1 capacitor 1	50	3	1.05	itemChip 1 electrical_parts_container 8 mediumItemChip 10 DiltheyItemChip 25	35																									
		plazma_assault	ceramite_shards 1 circuit_board 1 microelectronics 1 capacitor 1	44	1	1.06	transformer 1 itemChip 3 mediumItemChip 7 highItemChip 20	20																									
		army_sniper	ceramite_shards 1 weapon_shards 1 lens 1 spring 1 blunt_melee_shards 2	54	6	1.06	lens 1 weapon_repair_kit 5 itemChip 7 mediumItemChip 15	20																									
		army_sniper_2	ceramite_shards 1 weapon_shards 1 lens 1 microelectronics 1	58	8	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 highItemChip 20	35																									
		desert_marksman	rubber 1 weapon_shards 1 blunt_melee_shards 1	30	4	1.08	weapon_shards 1 lens 5 itemChip 7 mediumItemChip 15	10																									
		desert_marksman_2	armor_shards 1 weapon_shards 1 lens 1 blunt_melee_shards 2	40	5	1.08	lens 1 weapon_repair_kit 5 itemChip 7 mediumItemChip 15	15																									
		tech_marksman	plastic 1 microelectronics 1 lens 1 bulb 1 transformer 1	60	1	1.06	itemChip 1 electrical_parts_container 8 mediumItemChip 10 highItemChip 20	25																									
		tech_rifle	plastic 1 microelectronics 1 lens 1 bulb 1 capacitor 1	44	1	1.08	itemChip 1 electrical_parts_container 8 mediumItemChip 10 highItemChip 20	15																									
		ancm_marksman	ceramite_shards 1 weapon_shards 1 lens 1 microelectronics 1 blunt_melee_shards 1	62	1	1.05	lens 1 weapon_repair_kit 8 mediumItemChip 10 AncomItemChip 25	35																									
		rail_rifle	ceramite_shards 1 microelectronics 1 capacitor 1 metal_tread 2	54	1	1.06	wire 1 circuit_board 3 electrical_parts_container 12 mediumItemChip 15	25																									
		gh_marksman	armor_shards 1 weapon_shards 1 lens 1 blunt_melee_shards 1	48	1	1.05	lens 1 weapon_repair_kit 5 itemChip 7 highItemChip 20	30																									
		sl_sniper	ceramite_shards 1 microelectronics 1 lens 1 transformer 1 capacitor 1	64	1	1.05	itemChip 1 electrical_parts_container 8 mediumItemChip 10 highItemChip 20	30																									
		sl_marksman	ceramite_shards 1 weapon_shards 1 lens 1 microelectronics 1 blunt_melee_shards 1	70	2	1.05	itemChip 1 electrical_parts_container 8 mediumItemChip 10 SunLightItemChip 25	40																									
		dilthey_shock_sniper	ceramite_shards 1 weapon_shards 1 lens 1 microelectronics 1 blunt_melee_shards 1	70	2	1.05	itemChip 1 electrical_parts_container 8 mediumItemChip 10 DiltheyItemChip 25	40																									
		core_nailmachinegun	rusty_shards 1 coarse_gears 1 spring 1 rod 1	32	1	1.06	rusty_shards 1 spring 3 itemChip 7 mediumItemChip 15	25																									
		core_laser	armor_shards 1 plastic 1 circuit_board 1 bulb 1 wire 1	40	1	1.05	itemChip 1 electrical_parts_container 8 mediumItemChip 10 highItemChip 20	30																									
		desert_hmg	ceramite_shards 1 weapon_shards 1 spring 1 blunt_melee_shards 2	52	8	1.06	weapon_shards 1 blunt_melee_shards 3 itemChip 7 mediumItemChip 15	25																									
		plazma_hmg	ceramite_shards 1 microelectronics 1 wire 1 capacitor 1 transformer 1	70	1	1.06	itemChip 1 electrical_parts_container 8 mediumItemChip 10 highItemChip 20	25																									
		spec_hmg	ceramite_shards 1 weapon_shards 1 metal_tread 1 spring 1 blunt_melee_shards 2	62	12	1.05	itemChip 1 weapon_container 8 mediumItemChip 10 highItemChip 20	35																									
		pb_shockgun	ceramite_shards 1 microelectronics 2 bulb 1 capacitor 1 transformer 1	70	1	1.05	itemChip 1 electrical_parts_container 8 mediumItemChip 10 highItemChip 20	30																									
		core_disctrower	coarse_gears 1 spring 1 armor_shards 1 rod 1	38	1	1.05	itemChip 1 tool_container 8 mediumItemChip 10 highItemChip 20	30																									
		core_flametrower	coarse_gears 1 metal_tread 1 armor_shards 1 rod 1	36	1	1.05	itemChip 1 tool_container 8 mediumItemChip 10 highItemChip 20	30																									
		toxic_trower	armor_shards 1 glass 1 circuit_board 1 capacitor 1	48	1	1.06	weapon_shards 1 acid 3 itemChip 7 mediumItemChip 15	25																									
		church_meltatrower	coarse_gears 2 metal_tread 1 rusty_shards 1 rod 1	56	3	1.05	coarse_gears 1 weapon_repair_kit 8 mediumItemChip 10 highItemChip 20	30																									
		regular_launcher	armor_shards 1 weapon_shards 1 spring 1 metal_tread 1 blunt_melee_shards 1	56	1	1.05	spring 1 weapon_repair_kit 8 mediumItemChip 10 FrancheItemChip 25	35																									
		pistol_burst_ammo	powder 1 gas_ammo 1	0.8	1	1.05																											
		pistol_expansive_ammo	powder 1 powder 1	1	1	1.05																											
		miner_bolts_ammo	broken_weapon 1	0.2	1	1.05																											
		shotgun_bullet_ammo	powder 2	0.8	1	1.05																											
		shotgun_flechette_ammo	powder 1 miner_bolts_ammo 1	1	1	1.05																											
		shotgun_explosion_ammo	powder 1 gas_ammo 1	1.2	1	1.05																											
		shotgun_dragon_ammo	powder 1 gas_ammo 1	1.2	1	1.05																											
		medium_basic_ammo	powder 1	1	1	1.05																											
		medium_police_ammo	powder 2	1.5	1	1.05																											
		heavy_basic_ammo	powder 2	1	1	1.05																											
		heavy_armorpierce_ammo	powder 3	2	1	1.05																											
		heavy_plasma_ammo	powder 2 gas_ammo 1	2	1	1.05																											
		battery_charge	glass 1 acid 1	2.5	1	1.05																											
		dilthye_battery_charge	glass 1 acid 1	2.5	1	1.05																											
		sawblade_ammo	broken_weapon 1	0.8	1	1.05																											
		toxic_ammo	acid 1	1	1	1.05																											
		superheavy_basic_ammo	powder 3	1.2	1	1.05																											
		medicalClue	plastic 1 antibiotics 1	8	1	1.05																											
		surgicalKit	medpack 1 morphine 1 medicalClue 1 naloxone 1	40	1	1.05																											
		antidote	plastic 1 spider_poisongland 1	12	1	1.05																											
		bloodBag	plastic 1 trowable_heart 1	10	1	1.05																											
		painkillers	plastic 1 poppy_box 1	8	1	1.05																											
		vodka	glassBottle 1 water 1 human_poop 1	8	1	1.05																											
		mre_pack	cannedMeat 1 synthBeef 1 chocolateBar 1	10	1	1.05																											
		medium_backpack	rags 2 plastic 1 rubber 1 tread 1	36	1	1.05																											
		big_backpack	rags 1 plastic 1 rubber 1 armor_shards 1 tread 1	48	1	1.05																											
		servo_backpack	coarse_gears 1 rubber 1 metal_tread 1 wire 1	30	1	1.05																											
		sl_exoskeleton_backpack	coarse_gears 1 ceramite_shards 1 armor_shards 1 wire 1	48	1	1.05																											
		pmc_vest	rags 2 metal_tread 1 tread 1	24	1	1.05																											
		pmc_vest_armored	pmc_vest 1 armor_shards 1 metal_tread 1	36	1	1.05																											
		bandit_vest_armored	bandit_vest 1 rusty_shards 1 metal_tread 1	24	1	1.05																											
		army_vest	rags 2 tread 1	12	1	1.05																											
		cevlar_vest	armor_shards 1 rubber 1 metal_tread 1	24	1	1.05																											
		cevlar_vest_pockets	cevlar_vest 1 rags 1 tread 1	36	1	1.05																											
		ceramit_vest	ceramite_shards 1 rubber 1 metal_tread 1	36	1	1.05																											
		doom_armor	armor_shards 1 ceramite_shards 1 metal_tread 1 capacitor 1	48	1	1.06	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	25																									
		ancom_armor	armor_shards 1 ceramite_shards 1 rubber 2 capacitor 1	52	1	1.05	ceramite_shards 1 itemChip 5 mediumItemChip 10 AncomItemChip 25	35																									
		power_armor	armor_shards 1 capacitor 1 metal_tread 1	48	1	1.06	ceramite_shards 1 itemChip 5 mediumItemChip 10 highItemChip 20	25																									
		realwear_armor	armor_shards 2 ceramite_shards 1 rubber 1 capacitor 1	54	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 RealWareItemChip 25	35																									
		smuggler_armor	rusty_shards 1 rubber 1 tread 1	24	1	1.08	rubber 1 rusty_shards 3 itemChip 7 mediumItemChip 15	10																									
		solnet_armor	armor_shards 1 ceramite_shards 1 rubber 1 capacitor 2	50	1	1.05	ceramite_shards 1 armor_repair_kit 5 mediumItemChip 9 SBNItemChip 25	35																									
		worker_armor	armor_shards 1 rubber 2 tread 1	30	1	1.08	rubber 1 armor_shards 3 itemChip 7 mediumItemChip 20	10																									
		pmc_armor	armor_shards 1 rags 1 tread 1	18	1	1.08	rusty_shards 1 armor_shards 3 itemChip 7 mediumItemChip 20	10																									
		security_armor	armor_shards 1 rags 1 tread 2	24	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		rw_militia_vest	armor_shards 1 rags 2 tread 1	22	1	1.06	armor_shards 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		rw_warlord_armor	ceramite_shards 2 armor_shards 1 rubber 1 capacitor 1	64	1	1.05	itemChip 1 armor_repair_kit 8 mediumItemChip 10 RealWareItemChip 25	40																									
		svn_cap_vest	armor_shards 1 rags 2 tread 1	22	1	1.06	rags 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		svn_heavy_armor	ceramite_shards 2 armor_shards 1 rubber 1 capacitor 1	64	1	1.05	ceramite_shards 1 armor_repair_kit 8 mediumItemChip 10 SBNItemChip 25	35																									
		daydream_chem_vest	rubber 2 plastic 1 tread 1	32	1	1.06	rubber 1 itemChip 3 ceramite_shards 7 mediumItemChip 15	25																									
		daydream_armored_vest	armor_shards 2 rubber 1 plastic 1 tread 1	60	1	1.05	ceramite_shards 1 itemChip 3 mediumItemChip 10 highItemChip 20	30																									
