#monsterdrop_test1				\r
TechLevel	ContentIds	Weight	Points	\r
1	rw_militia_vest	5	100	4\r
1	rw_militia_helmet	5	100	4\r
1	rw_militia_pants	5	100	4\r
2	merkUSB	5	120	4\r
2	classUSB	5	120	4\r
2	big_backpack	10	150	6\r
2	pmc_vest_armored	15	100	3\r
3	itemChip	20	120	4\r
3	spec_shotgun	10	100	3\r
4	spec_smg	10	120	4\r
4	tech_katana	10	80	2\r
4	stationary_turret	5	100	3\r
5	spec_assault	10	160	7\r
5	mediumItemChip	5	160	7\r
6	army_sniper	10	200	8\r
6	spec_pistol_rv	15	140	5\r
7	realwear_armor	25	300	10\r
7	realwear_helmet	25	300	10\r
8	realwear_pants	25	300	10\r
8	realwear_boots	25	300	10\r
8	spec_smg_rv	10	300	10\r
9	spec_assault_rv	15	250	9\r
9	highItemChip	5	300	9\r
10	spec_hmg	10	300	10\r
10	RealWareItemChip	5	300	10\r
10	rw_warlord_armor	5	300	10\r
10	rw_warlord_helmet	5	300	10\r
10	rw_warlord_pants	5	300	10\r
10	rw_warlord_boots	5	300	10\r
#end				\r
				\r
#factiondrop_DaydreamChems_units				\r
TechLevel	ContentIds	Weight	Points	\r
1	man_worker woman_worker man_medic_dd	5	40	\r
1	man_lowskills_worker man_worker woman_scientist_dd	5	40	\r
1	man_worker man_medic_dd man_lowskills_worker	5	40	\r
1	woman_lowskills_worker man_lowskills_worker woman_lowskills_worker man_lowskills_worker man_medic_dd	5	40	\r
2	cyborg_basic woman_worker man_medic_dd	10	60	\r
2	woman_medic_dd daydream_chemtrooper_man woman_professor	10	60	\r
2	cyborg_basic man_scientist_dd man_worker	10	60	\r
3	woman_medic_dd woman_manager_dd woman_worker man_medic_dd	15	80	\r
3	daydream_chemtrooper_man daydream_chemtrooper_woman man_medic_dd woman_scientist_dd	15	80	\r
3	cyborg_basic man_professor security_woman_dd man_manager_dd	15	80	\r
4	man_professor woman_professor security_man_dd heavy_security_woman_dd	20	100	\r
4	daydream_chemtrooper_man daydream_chemtrooper_woman woman_medic_dd man_manager_dd	20	100	\r
4	cyborg_basic man_professor woman_professor man_medic_dd	20	100	\r
5	man_professor woman_professor security_man_dd man_manager_dd	25	120	\r
5	cyborg_basic pmc_heavy_man pmc_heavy_woman	25	120	\r
5	woman_scientist_dd daydream_professor_man daydream_professor_woman heavy_security_man_dd	25	120	\r
6	woman_professor security_man_dd cyborg_basic man_professor	30	140	\r
6	stationary_turret cyborg_basic security_man_dd security_woman_dd	30	140	\r
6	woman_medic_dd daydream_chemtrooper_man daydream_chemtrooper_woman stationary_turret	30	140	\r
7	pmc_heavy_man pmc_heavy_woman heavy_security_man_dd heavy_security_woman_dd	40	160	\r
7	security_man_dd security_woman_dd heavy_security_man_dd heavy_security_woman_dd	40	160	\r
7	stationary_turret heavy_security_man_dd heavy_security_woman_dd heavy_security_man_dd	40	160	\r
8	pmc_heavy_man pmc_heavy_woman pmc_heavy_man	50	180	\r
8	heavy_security_woman_dd stationary_turret mercury_force_woman	50	180	\r
8	stationary_turret stationary_turret cyborg_basic cyborg_basic	50	180	\r
9	heavy_security_woman_dd stationary_turret mercury_force_man woman_professor	70	200	\r
9	cyborg_basic man_professor ghost_force_man ghost_force_woman	70	200	\r
9	woman_professor security_man_dd security_woman_dd heavy_security_man_dd	70	200	\r
10	man_medic_dd heavy_security_man_dd heavy_security_man_dd stationary_turret	100	240	\r
10	man_scientist_dd ghost_force_man ghost_force_woman mercury_force_woman woman_professor	100	240	\r
10	ghost_force_man ghost_force_woman mercury_force_man heavy_security_woman_dd	100	240	\r
#end				\r
				\r
#factiondrop_DaydreamChems_items				\r
TechLevel	ContentIds	Weight	Points	\r
1	pistol_basic_ammo	30	28	\r
1	miner_bolts_ammo	30	14	\r
1	shotgun_shrapnel_ammo	30	28	\r
1	bandage	30	28	\r
1	splint	30	28	\r
1	sorbent	30	14	\r
1	rags	30	14	\r
1	blueSoda	30	14	\r
1	chocolateBar	30	14	\r
1	redSoda	30	14	\r
1	water	30	14	\r
1	beer	30	28	\r
1	pmc_shotgun	20	84	\r
1	dark_pistol	15	84	\r
1	spec_pistol	20	84	\r
1	spec_pistol_2	15	84	\r
1	army_pistol	15	84	\r
1	army_pistol_2	10	84	\r
1	bandit_smg	15	84	\r
1	petrov_pistol	15	56	\r
1	small_backpack	25	56	\r
1	medium_backpack	10	84	\r
1	bandit_vest	20	56	\r
1	army_vest	15	84	\r
1	green_tshirt	15	14	\r
1	green_vest	15	14	\r
1	blue_tshirt	15	14	\r
1	singlet_shirt	15	14	\r
1	balaklava	20	14	\r
1	blue_pants	15	14	\r
1	brown_pants	15	14	\r
1	yellow_pants	15	14	\r
1	dark_pants	15	14	\r
1	blue_boots	15	14	\r
1	broun_boots	15	14	\r
1	armor_shards	25	28	\r
1	weapon_shards	25	28	\r
1	pierce_melee_shards	10	14	\r
1	powder	25	14	\r
1	glass	25	14	\r
1	metal_tread	25	14	\r
1	tape	25	14	\r
1	rubber	25	14	\r
1	explosives	25	14	\r
1	acid	25	14	\r
1	gas_ammo	30	14	\r
1	itemChip	10	112	\r
2	army_knife	15	42	\r
2	pmc_club	15	42	\r
2	pmc_pistol	20	84	\r
2	pmc_pistol_2	15	84	\r
2	merkUSB	5	140	\r
3	pistol_burst_ammo	25	56	\r
3	shotgun_bullet_ammo	25	56	\r
3	heavy_basic_ammo	25	56	\r
3	battery_charge	20	70	\r
3	classUSB	5	140	\r
4	cannedMeat	25	42	\r
4	cannedVeg	25	42	\r
4	mre_pack	20	70	\r
4	dark_pistol_2	20	98	\r
5	spec_shotgun	15	112	\r
5	rail_pistol	15	112	\r
5	hatchet	15	56	\r
5	mediumItemChip	5	140	\r
6	choppa_axe	10	70	\r
6	bandit_axe	10	70	\r
6	rail_pistol_2	10	84	\r
6	medpack	20	84	\r
7	morphine	10	70	\r
7	cannedMeat	15	56	\r
7	cannedVeg	15	56	\r
7	machete	5	112	\r
7	DayDreamItemChip	3	280	\r
8	dark_shotgun_2	5	126	\r
8	tech_katana	5	140	\r
8	tech_pistol	5	140	\r
8	plazma_smg	5	140	\r
8	highItemChip	5	196	\r
9	desert_hmg	5	168	\r
9	army_sniper	5	168	\r
10	spec_assault	5	196	\r
10	heavy_armorpierce_ammo	10	70	\r
#end				\r
				\r
#factiondrop_DaydreamChems_tradeItems				\r
TechLevel	ContentIds	Weight	Points	RewardWeight\r
1	toxic_smg	10	60	2\r
1	desert_shotgun	10	80	3\r
1	antidote	15	60	2\r
1	desert_shotgun_2	10	100	4\r
1	nanoinjection	10	120	5\r
1	itemChip	20	120	5\r
2	daydream_chem_vest	15	150	6\r
2	daydream_chem_helmet	15	150	6\r
2	daydream_chem_pants	15	150	6\r
2	daydream_chem_boots	15	150	6\r
3	mediumItemChip	10	180	6\r
3	toxic_trower	10	160	7\r
4	daydream_armored_vest	10	160	7\r
4	daydream_armored_helmet	10	160	7\r
4	daydream_armored_pants	10	160	7\r
4	painkillers	10	80	3\r
5	morphine	10	80	4\r
5	daydream_frostgun	10	80	3\r
5	highItemChip	10	80	3\r
6	desert_assault	10	160	7\r
7	desert_hmg	10	200	7\r
7	power_armor	10	200	8\r
7	power_helmet	10	200	8\r
7	power_pants	10	200	8\r
7	power_boots	10	200	8\r
8	surgicalKit	10	100	4\r
9	pmc_vest_armored	10	100	4\r
9	DayDreamItemChip	10	100	4\r
9	big_backpack	10	150	6\r
10	doom_armor	15	250	9\r
10	doom_helmet	15	250	9\r
10	doom_pants	15	250	9\r
10	doom_boots	15	250	9\r
#end				\r
				\r
#factiondrop_PlanetBridge_units				\r
TechLevel	ContentIds	Weight	Points	\r
1	man_lowskills_worker_pb woman_lowskills_worker_pb man_lowskills_worker_pb	5	40	\r
1	man_lowskills_worker_pb woman_lowskills_worker_pb man_manager	5	40	\r
1	planet_builder_man planet_builder_woman planet_workerbot	5	40	\r
2	woman_lowskills_worker_pb woman_worker_pb woman_manager	10	60	\r
2	woman_lowskills_worker_pb woman_worker_pb man_worker_pb	10	60	\r
2	planet_builder_man planet_builder_woman planet_workerbot man_medic woman_medic	10	60	\r
3	woman_worker_pb woman_medic man_worker_pb security_man_pb	15	80	\r
3	planet_builder_man planet_builder_woman man_manager security_woman_pb	15	80	\r
3	planet_builder_man planet_workerbot security_man_pb heavy_security_man_pb	15	80	\r
4	security_man_pb security_woman_pb security_man_pb security_woman_pb	20	100	\r
4	planet_workerbot man_medic security_man_pb stationary_turret	20	100	\r
4	planet_builder_man heavy_security_man_pb heavy_security_woman_pb stationary_turret	20	100	\r
5	planet_builder_man planet_builder_woman cyborg_basic security_man_pb security_woman_pb	25	120	\r
5	planet_builder_man planet_builder_woman planet_heavy_builder_man planet_heavy_builder_woman	25	120	\r
5	man_manager cyborg_basic security_man_pb security_woman_pb	25	120	\r
6	planet_builder_man planet_builder_woman planet_heavy_builder_man planet_heavy_builder_woman	30	140	\r
6	man_worker_pb woman_worker_pb heavy_security_man_pb heavy_security_woman_pb	30	140	\r
6	cyborg_basic planet_heavy_builder_man planet_heavy_builder_woman stationary_turret	30	140	\r
7	planet_heavy_builder_man planet_heavy_builder_woman heavy_security_man_pb heavy_security_woman_pb	40	160	\r
7	planet_heavy_builder_man planet_heavy_builder_woman planet_heavy_builder_man planet_heavy_builder_woman	40	160	\r
7	planet_workerbot planet_elite_man planet_elite_woman	40	160	\r
8	planet_heavy_builder_man planet_heavy_builder_woman planet_heavy_builder_man planet_heavy_builder_woman	50	180	\r
8	planet_workerbot planet_workerbot planet_workerbot heavy_security_man_pb	50	180	\r
8	planet_heavy_builder_man woman_medic mercury_force_man	50	180	\r
9	woman_medic heavy_security_man_pb heavy_security_woman_pb mercury_force_man	70	200	\r
9	planet_heavy_builder_man planet_heavy_builder_woman planet_elite_man planet_elite_woman	70	200	\r
9	planet_workerbot man_medic planet_elite_man planet_elite_woman	70	200	\r
10	heavy_security_man_pb heavy_security_woman_pb stationary_turret mercury_force_woman	100	240	\r
10	stationary_turret planet_elite_man planet_elite_woman heavy_security_woman_pb	100	240	\r
10	planet_elite_man planet_elite_woman planet_elite_man planet_elite_woman	100	240	\r
#end				\r
				\r
#factiondrop_PlanetBridge_items				\r
TechLevel	ContentIds	Weight	Points	\r
1	pistol_basic_ammo	30	28	\r
1	miner_bolts_ammo	30	14	\r
1	shotgun_shrapnel_ammo	30	28	\r
1	bandage	30	28	\r
1	splint	30	28	\r
1	sorbent	30	14	\r
1	rags	30	14	\r
1	blueSoda	30	14	\r
1	chocolateBar	30	14	\r
1	redSoda	30	14	\r
1	water	30	14	\r
1	beer	30	28	\r
1	pmc_shotgun	20	84	\r
1	dark_pistol	15	84	\r
1	spec_pistol	20	84	\r
1	spec_pistol_2	15	84	\r
1	army_pistol	15	84	\r
1	army_pistol_2	10	84	\r
1	bandit_smg	15	84	\r
1	petrov_pistol	15	56	\r
1	small_backpack	25	56	\r
1	medium_backpack	10	84	\r
1	bandit_vest	20	56	\r
1	army_vest	15	84	\r
1	green_tshirt	15	14	\r
1	green_vest	15	14	\r
1	blue_tshirt	15	14	\r
1	singlet_shirt	15	14	\r
1	balaklava	20	14	\r
1	blue_pants	15	14	\r
1	brown_pants	15	14	\r
1	yellow_pants	15	14	\r
1	dark_pants	15	14	\r
1	blue_boots	15	14	\r
1	broun_boots	15	14	\r
1	armor_shards	25	28	\r
1	weapon_shards	25	28	\r
1	pierce_melee_shards	10	14	\r
1	powder	25	14	\r
1	glass	25	14	\r
1	metal_tread	25	14	\r
1	tape	25	14	\r
1	rubber	25	14	\r
1	explosives	25	14	\r
1	acid	25	14	\r
1	gas_ammo	30	14	\r
1	itemChip	10	112	\r
2	army_knife	15	42	\r
2	pmc_club	15	42	\r
2	pmc_pistol	20	84	\r
2	pmc_pistol_2	15	84	\r
2	merkUSB	5	140	\r
3	pistol_burst_ammo	25	56	\r
3	shotgun_bullet_ammo	25	56	\r
3	heavy_basic_ammo	25	56	\r
3	battery_charge	20	70	\r
3	classUSB	5	140	\r
4	cannedMeat	25	42	\r
4	cannedVeg	25	42	\r
4	mre_pack	20	70	\r
4	dark_pistol_2	20	98	\r
5	spec_shotgun	15	112	\r
5	rail_pistol	15	112	\r
5	hatchet	15	56	\r
5	mediumItemChip	5	140	\r
6	choppa_axe	10	70	\r
6	bandit_axe	10	70	\r
6	rail_pistol_2	10	84	\r
6	medpack	20	84	\r
7	morphine	10	70	\r
7	cannedMeat	15	56	\r
7	cannedVeg	15	56	\r
7	machete	5	112	\r
7	PlanetBridgeItemChip	3	280	\r
8	dark_shotgun_2	5	126	\r
8	tech_katana	5	140	\r
8	tech_pistol	5	140	\r
8	plazma_smg	5	140	\r
8	highItemChip	5	196	\r
9	desert_hmg	5	168	\r
9	army_sniper	5	168	\r
10	spec_assault	5	196	\r
10	heavy_armorpierce_ammo	10	70	\r
#end				\r
				\r
#factiondrop_PlanetBridge_tradeItems				\r
TechLevel	ContentIds	Weight	Points	RewardWeight\r
1	petrov_pistol_3	15	60	2\r
1	army_vest	15	60	2\r
1	merkUSB	5	150	6\r
1	classUSB	5	150	6\r
1	medpack	20	80	3\r
1	rail_pistol_2	15	100	4\r
1	pb_vest	15	100	4\r
1	pb_hard_hat	15	100	4\r
1	pb_pants	15	100	4\r
1	pb_boots	15	100	4\r
2	antidote	10	80	4\r
2	medium_backpack	15	120	5\r
3	rail_rifle	10	120	5\r
3	itemChip	20	150	6\r
3	pmc_smg_2	10	120	5\r
4	cevlar_vest	15	80	3\r
4	pmc_vest	15	100	4\r
5	pb_heavy_armor	15	150	6\r
5	pb_heavy_helmet	15	150	6\r
5	pb_heavy_pants	15	150	6\r
5	pb_heavy_boots	15	150	6\r
5	big_backpack	10	150	6\r
6	pb_shockgun	5	150	6\r
6	desert_assault	10	160	7\r
7	PlanetBridgeItemChip	5	160	7\r
7	heavy_armorpierce_ammo	15	50	1\r
8	desert_hmg	10	200	8\r
8	tech_marksman	10	250	9\r
8	mediumItemChip	5	250	9\r
9	dark_pistol_4	20	100	4\r
9	dark_pistol_5	20	100	4\r
10	automap	20	300	10\r
10	highItemChip	10	300	10\r
#end				\r
				\r
#factiondrop_Grasshopper_units				\r
TechLevel	ContentIds	Weight	Points	\r
1	man_lowskills_worker_grass woman_lowskills_worker_grass man_lowskills_worker_grass	5	40	\r
1	man_lowskills_worker_grass woman_lowskills_worker_grass	5	40	\r
1	grass_worker_man grass_worker_woman cyborg_basic	5	40	\r
2	woman_lowskills_worker_grass man_worker_grass woman_worker_grass	10	60	\r
2	woman_lowskills_worker_grass woman_worker_grass man_medic_grass	10	60	\r
2	grass_worker_man grass_worker_woman cyborg_basic man_medic_grass woman_medic_grass	10	60	\r
3	woman_manager_gh man_medic_grass woman_medic_grass grass_security_man	15	80	\r
3	grass_worker_man grass_worker_woman man_manager_gh grass_security_woman	15	80	\r
3	grass_worker_woman cyborg_basic grass_security_man man_manager_gh	15	80	\r
4	security_man_grass security_woman_grass security_man_grass security_woman_grass	20	100	\r
4	cyborg_basic man_manager_gh security_man_grass stationary_turret	20	100	\r
4	grass_worker_man heavy_security_man_grass heavy_security_woman_grass stationary_turret	20	100	\r
5	grass_worker_woman man_manager_gh security_man_grass security_woman_grass	25	120	\r
5	grass_security_man grass_security_woman grass_elite_man	25	120	\r
5	grass_security_woman man_manager_gh security_man_grass security_woman_grass	25	120	\r
6	grass_security_man pmc_heavy_man pmc_heavy_woman	30	140	\r
6	grass_worker_man woman_worker_grass heavy_security_man_grass heavy_security_woman_grass	30	140	\r
6	cyborg_basic man_medic_grass heavy_security_woman_grass stationary_turret	30	140	\r
7	woman_medic_grass pmc_heavy_man pmc_heavy_woman heavy_security_woman_grass	40	160	\r
7	grass_security_man grass_security_woman heavy_security_man_grass heavy_security_woman_grass	40	160	\r
7	grass_security_man grass_security_woman pmc_heavy_man pmc_heavy_woman	40	160	\r
8	grass_elite_man grass_elite_woman grass_security_man grass_security_woman	50	180	\r
8	cyborg_basic cyborg_basic pmc_heavy_man pmc_heavy_woman heavy_security_man_grass	50	180	\r
8	pmc_heavy_man pmc_heavy_woman mercury_force_man	50	180	\r
9	woman_medic_grass heavy_security_man_grass heavy_security_woman_grass mercury_force_man	70	200	\r
9	grass_elite_man grass_elite_woman grass_worker_man grass_worker_woman grass_worker_man grass_worker_woman	70	200	\r
9	cyborg_basic man_medic_grass heavy_security_man_grass heavy_security_woman_grass	70	200	\r
10	heavy_security_man_grass heavy_security_woman_grass stationary_turret mercury_force_woman	100	240	\r
10	stationary_turret grass_elite_man grass_elite_woman heavy_security_woman_grass	100	240	\r
10	grass_elite_man grass_elite_woman grass_elite_man grass_elite_woman	100	240	\r
#end				\r
				\r
#factiondrop_Grasshopper_items				\r
TechLevel	ContentIds	Weight	Points	\r
1	pistol_basic_ammo	30	28	\r
1	miner_bolts_ammo	30	14	\r
1	shotgun_shrapnel_ammo	30	28	\r
1	bandage	30	28	\r
1	splint	30	28	\r
1	sorbent	30	14	\r
1	rags	30	14	\r
1	blueSoda	30	14	\r
1	chocolateBar	30	14	\r
1	redSoda	30	14	\r
1	water	30	14	\r
1	beer	30	28	\r
1	pmc_shotgun	20	84	\r
1	dark_pistol	15	84	\r
1	spec_pistol	20	84	\r
1	spec_pistol_2	15	84	\r
1	army_pistol	15	84	\r
1	army_pistol_2	10	84	\r
1	bandit_smg	15	84	\r
1	petrov_pistol	15	56	\r
1	small_backpack	25	56	\r
1	medium_backpack	10	84	\r
1	bandit_vest	20	56	\r
1	army_vest	15	84	\r
1	green_tshirt	15	14	\r
1	green_vest	15	14	\r
1	blue_tshirt	15	14	\r
1	singlet_shirt	15	14	\r
1	balaklava	20	14	\r
1	blue_pants	15	14	\r
1	brown_pants	15	14	\r
1	yellow_pants	15	14	\r
1	dark_pants	15	14	\r
1	blue_boots	15	14	\r
1	broun_boots	15	14	\r
1	armor_shards	25	28	\r
1	weapon_shards	25	28	\r
1	pierce_melee_shards	10	14	\r
1	powder	25	14	\r
1	glass	25	14	\r
1	metal_tread	25	14	\r
1	tape	25	14	\r
1	rubber	25	14	\r
1	explosives	25	14	\r
1	acid	25	14	\r
1	gas_ammo	30	14	\r
1	itemChip	10	112	\r
2	army_knife	15	42	\r
2	pmc_club	15	42	\r
2	pmc_pistol	20	84	\r
2	pmc_pistol_2	15	84	\r
2	merkUSB	5	140	\r
3	pistol_burst_ammo	25	56	\r
3	shotgun_bullet_ammo	25	56	\r
3	heavy_basic_ammo	25	56	\r
3	battery_charge	20	70	\r
3	classUSB	5	140	\r
4	cannedMeat	25	42	\r
4	cannedVeg	25	42	\r
4	mre_pack	20	70	\r
4	dark_pistol_2	20	98	\r
5	spec_shotgun	15	112	\r
5	rail_pistol	15	112	\r
5	hatchet	15	56	\r
5	mediumItemChip	5	140	\r
6	choppa_axe	10	70	\r
6	bandit_axe	10	70	\r
6	rail_pistol_2	10	84	\r
6	medpack	20	84	\r
7	morphine	10	70	\r
7	cannedMeat	15	56	\r
7	cannedVeg	15	56	\r
7	machete	5	112	\r
7	GrassHopperItemChip	3	280	\r
8	dark_shotgun_2	5	126	\r
8	tech_katana	5	140	\r
8	tech_pistol	5	140	\r
8	plazma_smg	5	140	\r
8	highItemChip	5	196	\r
9	desert_hmg	5	168	\r
9	army_sniper	5	168	\r
10	spec_assault	5	196	\r
10	heavy_armorpierce_ammo	10	70	\r
#end				\r
				\r
#factiondrop_Grasshopper_tradeItems				\r
TechLevel	ContentIds	Weight	Points	RewardWeight\r
1	classUSB	5	150	7\r
1	merkUSB	5	150	7\r
1	army_vest	15	60	2\r
1	chocolateBar	15	40	1\r
1	cannedMeat	15	70	3\r
1	itemChip	20	150	7\r
2	servo_backpack	10	80	4\r
3	worker_armor	15	100	5\r
3	worker_helmet	15	100	5\r
3	gh_pistol	10	100	5\r
3	worker_pants	15	100	5\r
3	worker_boots	15	100	5\r
3	frag_grenade	10	80	4\r
4	gh_marksman	10	80	4\r
4	thermal_grenade	10	80	4\r
4	cevlar_vest_pockets	15	120	6\r
5	gh_assault	15	120	6\r
5	sigs_kosmos	10	150	6\r
6	mediumItemChip	10	150	6\r
6	shotgun_flechette_ammo	15	60	2\r
7	shotgun_dragon_ammo	15	60	2\r
7	energy_turret	10	120	6\r
8	highItemChip	10	120	6\r
9	doom_armor	20	250	9\r
9	doom_helmet	20	250	9\r
9	doom_pants	20	250	9\r
9	doom_boots	20	250	9\r
10	spec_smg_rv	40	120	6\r
10	GrassHopperItemChip	20	120	6\r
10	spec_assault	40	160	8\r
10	spec_hmg	20	300	10\r
#end				\r
				\r
#factiondrop_Sunlight_units				\r
TechLevel	ContentIds	Weight	Points	\r
1	man_worker woman_worker man_medic_sl woman_medic_sl	5	40	\r
1	man_worker woman_worker man_manager woman_manager	5	40	\r
1	man_manager woman_manager cyborg_basic	5	40	\r
2	man_worker woman_worker man_manager woman_manager	10	60	\r
2	man_worker man_manager woman_manager man_worker	10	60	\r
2	man_medic_sl woman_medic_sl man_chemist woman_chemist	10	60	\r
3	man_manager woman_manager man_scientist_sl woman_scientist_sl	15	80	\r
3	man_worker woman_worker man_scientist_sl woman_scientist_sl	15	80	\r
3	man_medic_sl woman_medic_sl woman_scientist_sl cyborg_basic	15	80	\r
4	man_chemist woman_chemist man_professor woman_professor	20	100	\r
4	man_worker woman_worker man_scientist_sl woman_scientist_sl	20	100	\r
4	man_medic_sl woman_medic_sl man_scientist_sl woman_scientist_sl	20	100	\r
5	woman_worker man_scientist_sl man_chemist woman_chemist	25	120	\r
5	security_man_sl security_woman_sl man_scientist_sl woman_scientist_sl	25	120	\r
5	cyborg_basic cyborg_basic pmc_man_soldier pmc_woman_soldier	25	120	\r
6	man_medic_sl pmc_heavy_man pmc_heavy_woman stationary_turret	30	140	\r
6	security_man_sl security_woman_sl security_man_sl security_woman_sl	30	140	\r
6	sunlight_heavy_man sunlight_heavy_woman man_scientist_sl	30	140	\r
7	sunlight_heavy_man sunlight_heavy_woman stationary_turret	40	160	\r
7	sunlight_elite_man security_man_sl security_woman_sl security_man_sl security_woman_sl	40	160	\r
7	cyborg_basic pmc_heavy_man pmc_heavy_woman pmc_man_soldier	40	160	\r
8	sunlight_heavy_man sunlight_elite_man sunlight_elite_woman	50	180	\r
8	stationary_turret heavy_security_man_sl heavy_security_woman_sl pmc_woman_soldier	50	180	\r
8	pmc_man_soldier pmc_woman_soldier woman_scientist_sl man_scientist_sl	50	180	\r
9	sunlight_heavy_man sunlight_heavy_woman sunlight_elite_man sunlight_elite_woman	70	200	\r
9	stationary_turret pmc_man_soldier pmc_woman_soldier	70	200	\r
9	pmc_man_soldier pmc_woman_soldier woman_medic_sl man_scientist_sl	70	200	\r
10	sunlight_elite_man sunlight_elite_woman sunlight_elite_man sunlight_elite_woman	100	240	\r
10	ghost_force_man ghost_force_woman mercury_force_man mercury_force_woman	100	240	\r
10	mercury_force_man mercury_force_woman sunlight_elite_man sunlight_elite_woman stationary_turret	100	240	\r
#end				\r
				\r
#factiondrop_Sunlight_items				\r
TechLevel	ContentIds	Weight	Points	\r
1	pistol_basic_ammo	30	28	\r
1	miner_bolts_ammo	30	14	\r
1	shotgun_shrapnel_ammo	30	28	\r
1	bandage	30	28	\r
1	splint	30	28	\r
1	sorbent	30	14	\r
1	rags	30	14	\r
1	blueSoda	30	14	\r
1	chocolateBar	30	14	\r
1	redSoda	30	14	\r
1	water	30	14	\r
1	beer	30	28	\r
1	pmc_shotgun	20	84	\r
1	dark_pistol	15	84	\r
1	spec_pistol	20	84	\r
1	spec_pistol_2	15	84	\r
1	army_pistol	15	84	\r
1	army_pistol_2	10	84	\r
1	bandit_smg	15	84	\r
1	petrov_pistol	15	56	\r
1	small_backpack	25	56	\r
1	medium_backpack	10	84	\r
1	bandit_vest	20	56	\r
1	army_vest	15	84	\r
1	green_tshirt	15	14	\r
1	green_vest	15	14	\r
1	blue_tshirt	15	14	\r
1	singlet_shirt	15	14	\r
1	balaklava	20	14	\r
1	blue_pants	15	14	\r
1	brown_pants	15	14	\r
1	yellow_pants	15	14	\r
1	dark_pants	15	14	\r
1	blue_boots	15	14	\r
1	broun_boots	15	14	\r
1	armor_shards	25	28	\r
1	weapon_shards	25	28	\r
1	pierce_melee_shards	10	14	\r
1	powder	25	14	\r
1	glass	25	14	\r
1	metal_tread	25	14	\r
1	tape	25	14	\r
1	rubber	25	14	\r
1	explosives	25	14	\r
1	acid	25	14	\r
1	gas_ammo	30	14	\r
1	itemChip	10	112	\r
2	army_knife	15	42	\r
2	pmc_club	15	42	\r
2	pmc_pistol	20	84	\r
2	pmc_pistol_2	15	84	\r
2	merkUSB	5	140	\r
3	pistol_burst_ammo	25	56	\r
3	shotgun_bullet_ammo	25	56	\r
3	heavy_basic_ammo	25	56	\r
3	battery_charge	20	70	\r
3	classUSB	5	140	\r
4	cannedMeat	25	42	\r
4	cannedVeg	25	42	\r
4	mre_pack	20	70	\r
4	dark_pistol_2	20	98	\r
5	spec_shotgun	15	112	\r
5	rail_pistol	15	112	\r
5	hatchet	15	56	\r
5	mediumItemChip	5	140	\r
6	choppa_axe	10	70	\r
6	bandit_axe	10	70	\r
6	rail_pistol_2	10	84	\r
6	medpack	20	84	\r
7	morphine	10	70	\r
7	cannedMeat	15	56	\r
7	cannedVeg	15	56	\r
7	machete	5	112	\r
7	SunLightItemChip	3	280	\r
8	dark_shotgun_2	5	126	\r
8	tech_katana	5	140	\r
8	tech_pistol	5	140	\r
8	plazma_smg	5	140	\r
8	highItemChip	5	196	\r
9	desert_hmg	5	168	\r
9	army_sniper	5	168	\r
10	spec_assault	5	196	\r
10	heavy_armorpierce_ammo	10	70	\r
#end				\r
				\r
#factiondrop_Sunlight_tradeItems				\r
TechLevel	ContentIds	Weight	Points	RewardWeight\r
1	classUSB	5	150	6\r
1	desert_marksman	10	100	4\r
1	dark_pistol	10	70	2\r
1	redSoda	10	60	1\r
1	burgerMeat	10	60	1\r
1	merkUSB	5	150	6\r
2	itemChip	15	150	6\r
2	desert_marksman_2	10	100	4\r
3	sl_pistol	10	100	4\r
3	dark_pistol_2	10	80	3\r
3	cevlar_vest_pockets	10	80	3\r
4	armor_repair_kit	10	80	3\r
4	big_backpack	10	120	5\r
5	sl_shotgun	10	120	5\r
5	dark_pistol_4	10	100	4\r
5	melee_repair_kit	10	80	3\r
6	mediumItemChip	10	80	3\r
6	sl_sniper	10	80	3\r
6	dark_pistol_5	10	100	4\r
6	weapon_repair_kit	10	80	3\r
7	surgicalKit	10	100	4\r
7	regular_launcher	10	150	6\r
8	highItemChip	10	150	6\r
9	sl_power_armor	20	250	7\r
9	sl_power_helmet	20	250	7\r
9	sl_power_pants	20	250	7\r
9	sl_power_boots	20	250	7\r
10	anulator	5	400	8\r
10	SunLightItemChip	5	400	8\r
#end				\r
				\r
#factiondrop_FrancheComte_units				\r
TechLevel	ContentIds	Weight	Points	\r
1	man_prisoner woman_prisoner man_prisoner woman_prisoner man_prisoner	5	40	\r
1	man_prisoner woman_prisoner man_prisoner woman_prisoner man_prisoner	5	40	\r
1	security_man_fc man_prisoner woman_prisoner	5	40	\r
2	man_prisoner man_prisoner woman_prisoner man_prisoner woman_prisoner man_prisoner	10	60	\r
2	man_prisoner woman_prisoner man_prisoner woman_prisoner man_prisoner security_man_fc	10	60	\r
2	security_man_fc security_woman_fc police_man police_woman	10	60	\r
3	man_prisoner woman_prisoner man_prisoner woman_prisoner man_prisoner	15	80	\r
3	man_prisoner woman_prisoner security_man_fc police_man police_woman	15	80	\r
3	man_prisoner woman_prisoner cyborg_basic	15	80	\r
4	security_woman_fc cyborg_basic heavy_security_man_fc heavy_security_woman_fc	20	100	\r
4	stationary_turret police_man police_woman	20	100	\r
4	cyborg_basic man_prisoner woman_prisoner man_prisoner woman_prisoner	20	100	\r
