#meleeweapons																												
Id		Price	Weight	InventoryWidthSize	WeaponClass	WeaponSubClass	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory							
handmade_thermal_grenade		10	1	1	3	0	FALSE	FALSE	2	FALSE	FALSE	FALSE	10	fire	0	FALSE	0	FALSE	FALSE	0	0	FALSE	TRUE	0.9	75	FALSE	FALSE	Red
nanorobot_grenade		169	1	1	3	0	FALSE	FALSE	3	TRUE	TRUE	FALSE	200	plasma	0	FALSE	0	FALSE	FALSE	0	0	FALSE	TRUE	0	0	FALSE	FALSE	Red
phase_bomb		10	0.3	1	3	2	TRUE	TRUE	3	TRUE	TRUE	TRUE	60	pierce	70	TRUE	0.5	FALSE	FALSE	0	0	FALSE	TRUE	0.05	10	TRUE	FALSE	Red
#end																												
																												
#mines																												
Id		Price	Weight	InventoryWidthSize	MaxStack	TurnsToActivation	Parameters.VisualExplosion	Parameters.Radius	Parameters.GainDmgToCreature	Parameters.GainDmgToLocation	Parameters.Damage	Parameters.DamageType	Parameters.WoundChance	Parameters.Throwback	Parameters.ThrowbackChance	Parameters.ThrowbackDependOnRadius	Parameters.Stun	Parameters.StunChance	Parameters.StunDuration	Parameters.StunDependOnRadius	Parameters.PropagateFire	Parameters.PropagateFireChance	Parameters.LargeFireChance	Parameters.FireDependOnRadius				
frag_mine		20	0.55	1	3	1	TRUE	4	TRUE	TRUE	90	explosion	70	TRUE	0.5	FALSE	FALSE	0	0	FALSE	TRUE	0.05	10	TRUE				
#end																												
																												
#turrets																												
Id		Price	Weight	InventoryWidthSize	TurretMonsterId																							
stationary_turret		1000	10	2	stationary_turret																							
fire_turret		1000	10	2	fire_turret																							
energy_turret		1000	10	2	energy_turret																							
packaged_industrial_robot		93	10	2	cyborg_basic																							
packaged_security_robot		124	10	2	cyborg_battle																							
packaged_recreational_robot		118	10	2	cyborg_recreation																							
#end																												
																												
#trash																												
Id		Price	Weight	InventoryWidthSize	MaxStack	SubType																						
human_wrist		10	0.6	1	5	Resource																						
human_feet		10	0.7	1	5	Resource																						
human_skin		10	0.3	1	10	Resource																						
human_poop		1	0.2	1	10	Resource																						
human_rib		10	0.1	1	20	Resource																						
human_skull		10	2.5	1	5	Resource																						
human_ear		2	0.1	1	20	Resource																						
human_aye		2	0.1	1	20	Resource																						
spider_brain		5	0.8	1	10	Resource																						
spider_joint		5	0.3	1	10	Resource																						
spider_cocoon		5	0.5	1	10	Resource																						
spider_aye		5	0.1	1	20	Resource																						
spider_chitin		5	0.5	1	20	Resource																						
spider_meat		5	1	1	10	Resource																						
spider_poisongland		20	0.1	1	20	Resource																						
*broken_weapon		5	0.1	1	50	Resource																						
plastic		5	0.1	1	20	Resource																						
powder		1	0.01	1	50	Resource																						
glass		5	0.05	1	50	Resource																						
metal_tread		10	0.4	1	20	Resource																						
*tape		20	0.1	1	20	Resource																						
wire		20	0.2	1	20	Resource																						
rubber		5	0.3	1	20	Resource																						
tread		1	0.01	1	20	Resource																						
explosives		10	0.6	1	20	Resource																						
acid		1	0.01	1	20	Resource																						
tin		1	0.1	1	10	Resource																						
miner_bolts_ammo		1	0.01	1	1	Resource																						
gas_ammo		1	0.02	1	1	Resource																						
quest_fresco_data		999	1	1	1	QuestItem																						
quest_prison_head		999	1	1	1	QuestItem																						
aztKey		999	1	1	1	QuestItem																						
glassBottle		1	0.35	1	10	Resource																						
organsBox		100	1.5	1	10	Container																						
itemsBox		999	5	1	1	Container																						
personalKey		20	0.02	1	10	Resource																						
cyborg_head		20	1.5	1	5	Resource																						
*moon_bones		20	0.6	1	20	Resource																						
moon_guts		20	0.4	1	20	Resource																						
aztec_guts		20	0.4	1	20	Resource																						
mercury_guts		20	0.4	1	20	Resource																						
mercury_scales		20	0.6	1	20	Resource																						
*circuit_board		20	0.1	1	20	Resource																						
ledgerBook		30	0.8	1	10	Resource																						
poppy_box		20	0.05	1	20	Resource																						
spring		1	0.1	1	20	Resource																						
lens		5	0.1	1	20	Resource																						
transformer		10	1.2	1	10	Resource																						
bulb		10	0.3	1	20	Resource																						
quest_device		0	1	1	1	QuestItem																						
quest_igvalit		0	1	1	1	QuestItem																						
quest_artefact		0	1	1	1	QuestItem																						
quest_AncomData		0	1	1	1	QuestItem																						
quest_secret_data		0	1	1	3	QuestItem																						
quest_dislocatorDetal		0	1	1	4	QuestItem																						
quest_goldenSkull		0	1	1	4	QuestItem																						
regular_food_container		76	2.2	2	1	Container																						
military_food_container		78	2.2	2	1	Container																						
luxury_food_container		98	1.5	1	2	Container																						
water_container		28	1.5	1	2	Container																						
alcogol_container		87	1.5	1	2	Container																						
regular_clothing_container		32	4.2	1	2	Container																						
miner_clothing_container		47	4.2	1	2	Container																						
worker_clothing_container		52	4.2	1	2	Container																						
scientist_clothing_container		64	4.2	1	2	Container																						
security_clothing_container		76	4.2	1	2	Container																						
weapon_container		80	2.3	1	2	Container																						
armor_container		75	2.3	1	2	Container																						
tool_container		79	2.3	1	2	Container																						
robot_parts_container		74	1.8	1	2	Container																						
electrical_parts_container		89	1.2	1	2	Container																						
military_parts_container		72	1.2	1	2	Container																						
engineering_parts_container		64	1.2	1	2	Container																						
ai_module		120	0.3	1	10	BartherResource																						
communication_relay		95	0.4	1	5	BartherResource																						
*defibrillator_device		99	0.5	1	1	BartherResource																						
*quasi_sensor_device		86	0.5	1	1	BartherResource																						
geoscanner_device		73	0.5	1	1	BartherResource																						
welding_machine_device		68	0.5	1	1	BartherResource																						
medical_equipment		156	5.8	2	1	BartherResource																						
scientific_equipment		174	5.6	2	1	BartherResource																						
mining_equipment		143	6.2	2	1	BartherResource																						
construction_equipment		168	6.2	2	1	BartherResource																						
chemical_analyzer		111	1.4	1	1	BartherResource																						
hydraulic_pump		97	1.6	1	1	BartherResource																						
quasiresearch_disk		118	0.2	1	5	BartherResource																						
research_disk		104	0.2	1	5	BartherResource																						
prototype_schematics		69	0.1	1	10	BartherResource																						
management_unit		114	0.1	1	10	BartherResource																						
darknet_unit		160	0.1	1	10	BartherResource																						
military_unit		132	0.1	1	10	BartherResource																						
memory_software		68	0.1	1	10	BartherResource																						
entertainment_software		54	0.1	1	10	BartherResource																						
expert_disk		98	0.1	1	10	BartherResource																						
quasisamples		143	1.4	1	5	BartherResource																						
biomass_tank		80	2.6	1	5	BartherResource																						
precious_metals		204	1	1	10	BartherResource																						
drug_cargo		196	1	1	2	BartherResource																						
gunbang_magazine		60	0.1	1	10	BartherResource																						
medical_components		80	2.2	1	2	BartherResource																						
watermelon		20	0.4	1	5	Container																						
#end																												
																												
#datadisks																												
Id		Price	Weight	InventoryWidthSize	UnlockType	UnlockIds																						
itemChip		100	0.1	1	ProductionItem	pmc_club vodka bandit_vest army_pistol hatchet army_pistol_2 pmc_pistol_2 spec_pistol_2 dark_pistol_2 rail_pistol_2 tech_pistol_2 petrov_pistol_2 petrov_pistol_3 pmc_shotgun dark_shotgun pmc_smg pmc_smg_2 bandit_smg_2 pmc_assault desert_assault desert_marksman pistol_burst_ammo shotgun_bullet_ammo medicalClue mre_pack pmc_vest bandit_vest_armored army_vest cevlar_vest smuggler_armor worker_armor pmc_armor smuggler_helmet worker_helmet pmc_helmet balaklava smuggler_pants worker_pants pmc_pants smuggler_boots worker_boots pmc_boots frag_grenade thermal_grenade stun_grenade frag_mine miner_bolts_ammo																						
mediumItemChip		200	0.1	1	ProductionItem	tech_katana army_pistol_3 pmc_pistol_3 spec_pistol_3 dark_pistol_3 rail_pistol_3 tech_pistol_3 dark_shotgun_2 desert_shotgun_2 spec_shotgun spec_smg tech_smg plazma_smg spec_assault plazma_assault army_sniper desert_marksman_2 tech_rifle desert_hmg pistol_expansive_ammo shotgun_flechette_ammo shotgun_dragon_ammo medium_police_ammo surgicalKit antidote bloodBag painkillers medium_backpack servo_backpack pmc_vest_armored cevlar_vest_pockets doom_armor doom_helmet doom_pants doom_boots power_armor power_helmet power_pants power_boots armor_repair_kit weapon_repair_kit melee_repair_kit stationary_turret fire_turret energy_turret medium_basic_ammo medium_police_ammo heavy_basic_ammo																						
highItemChip		400	0.1	1	ProductionItem	army_pistol_4 plazma_shotgun army_sniper_2 tech_marksman plazma_hmg spec_hmg heavy_armorpierce_ammo big_backpack ceramit_vest automap																						
RealWareItemChip		500	0.1	1	ProductionItem	spec_hatchet spec_pistol_rv spec_smg_rv spec_assault_rv realwear_armor rw_militia_vest rw_warlord_armor realwear_helmet rw_militia_helmet rw_warlord_helmet realwear_pants rw_militia_pants rw_warlord_pants realwear_boots rw_warlord_boots																						
SBNItemChip		500	0.1	1	ProductionItem	sbn_pistol sbn_shotgun sbn_smg solnet_armor svn_cap_vest svn_heavy_armor solnet_helmet svn_cap_hat svn_heavy_helmet solnet_pants svn_cap_pants svn_heavy_pants solnet_boots svn_heavy_boots																						
AncomItemChip		500	0.1	1	ProductionItem	ancm_quasi_pistol pmc_shotgun_2 ancm_shotgun pmc_smg_3 ancm_smg ancm_quasi_assault ancm_marksman ancom_armor ancom_police_armor ancom_agent_armor ancom_helmet ancom_police_mask ancom_agent_mask ancom_pants ancom_police_pants ancom_agent_pants ancom_boots ancom_police_boots ancom_agent_boots																						
DayDreamItemChip		500	0.1	1	ProductionItem	daydream_frostgun toxic_smg toxic_trower daydream_chem_vest daydream_armored_vest daydream_chem_helmet daydream_armored_helmet daydream_chem_pants daydream_armored_pants daydream_chem_boots																						
SunLightItemChip		500	0.1	1	ProductionItem	dark_pistol_4 dark_pistol_5 sl_pistol sl_shotgun sl_sniper sl_power_armor sl_power_helmet sl_power_pants sl_power_boots																						
CoreItemChip		500	0.1	1	ProductionItem	sapper_shovel core_nailgun core_nailmachinegun core_laser core_disctrower core_flametrower core_hard_vest core_power_armor core_hard_hat core_power_helmet core_hard_pants core_power_pants common_boots core_power_boots																						
PlanetBridgeItemChip		500	0.1	1	ProductionItem	rail_rifle pb_shockgun pb_vest pb_heavy_armor pb_hard_hat pb_heavy_helmet pb_pants pb_heavy_pants pb_boots pb_heavy_boots																						
GrassHopperItemChip		500	0.1	1	ProductionItem	gh_pistol gh_assault gh_marksman																						
ChurchItemChip		500	0.1	1	ProductionItem	dark_shotgun_3 church_shotgun church_priest_shirt church_power_armor church_priest_helmet church_power_helmet church_priest_pants church_power_pants church_priest_boots church_power_boots																						
FrancheItemChip		500	0.1	1	ProductionItem	franch_baton franch_pistol franch_smg franch_assault regular_launcher security_armor franch_heavy_armor franch_helmet franch_heavy_mask franch_pants franch_heavy_pants franch_boots franch_heavy_boots																						
merkUSB		400	0.1	1	Mercenary	francis_reid_daly victoria_boudicca persival_fawcett Isabella_capet maximilian_rohr jacques_kennet mirza_aishatu kenzie_yukio marika_wulfnod auberon_lukas niko_medich priya_marlon																						
classUSB		500	0.1	1	MercenaryClass	scouts_of_hades ecclipse_blades tifton_elite tunnel_rats phoenix_brigade spaceborn_ghosts angels_of_spades doppelganger_pack valkyrie_squad																						
#end																												
																												
#resurrectkits																												
Id		RessurectClass																										
defibrillator_device		Human																										
#end																												
																												
#itemtransformation																												
Id		OutputItems																										
army_knife		pierce_melee_shards pierce_melee_shards plastic																										
elite_knife		pierce_melee_shards pierce_melee_shards metal_tread rubber																										
miner_knife		broken_weapon broken_weapon pierce_melee_shards																										
glass_knife		glass glass																										
azt_sickle		venus_weapon_shard venus_armor_shards																										
machete		pierce_melee_shards pierce_melee_shards rusty_shards plastic																										
tech_katana		pierce_melee_shards pierce_melee_shards metal_tread rubber plastic																										
moon_falchion		moon_bones moon_bones moon_armor_shards quasi_bolts_ammo																										
scarp_club		coarse_gears coarse_gears rod broken_weapon sawblade_ammo																										
pmc_club		blunt_melee_shards blunt_melee_shards rod plastic																										
azt_club		venus_weapon_shard venus_armor_shards																										
corp_hand		human_wrist human_skin meat1																										
corp_leg		human_feet human_skin meat1																										
metal_pipe		blunt_melee_shards blunt_melee_shards																										
knuckles		rusty_shards rusty_shards																										
breaker		blunt_melee_shards blunt_melee_shards rod coarse_gears																										
crowbar		blunt_melee_shards blunt_melee_shards rod																										
wrench		blunt_melee_shards blunt_melee_shards coarse_gears																										
franch_baton		blunt_melee_shards blunt_melee_shards rod bulb																										
civres_powerfist		blunt_melee_shards blunt_melee_shards plastic coarse_gears																										
moon_morgenshtern		moon_bones moon_bones moon_armor_shards quasi_bolts_ammo																										
hatchet		pierce_melee_shards pierce_melee_shards blunt_melee_shards rubber																										
choppa_axe		rusty_shards rusty_shards pierce_melee_shards rod																										
spec_hatchet		pierce_melee_shards pierce_melee_shards blunt_melee_shards armor_shards																										
sapper_shovel		rusty_shards rusty_shards pierce_melee_shards rod																										
bandit_axe		pierce_melee_shards pierce_melee_shards rod rubber																										
azt_big_axe		venus_weapon_shard venus_weapon_shard venus_armor_shards																										
bandit_sawblade		coarse_gears coarse_gears pierce_melee_shards metal_tread broken_weapon																										
miner_pistol		rusty_shards coarse_gears spring																										
army_pistol		plastic weapon_shards spring																										
army_pistol_2		plastic plastic weapon_shards																										
army_pistol_3		plastic plastic weapon_shards metal_tread																										
army_pistol_4		ceramite_shards ceramite_shards weapon_shards metal_tread																										
pmc_pistol		plastic weapon_shards spring																										
pmc_pistol_2		plastic plastic weapon_shards																										
pmc_pistol_3		plastic plastic weapon_shards metal_tread spring																										
spec_pistol		plastic weapon_shards spring																										
spec_pistol_2		rubber rubber weapon_shards metal_tread																										
spec_pistol_3		rubber rubber weapon_shards metal_tread blunt_melee_shards																										
spec_pistol_rv		ceramite_shards ceramite_shards armor_shards weapon_shards circuit_board																										
dark_pistol		plastic plastic weapon_shards blunt_melee_shards																										
dark_pistol_2		rubber rubber weapon_shards blunt_melee_shards																										
dark_pistol_3		rubber rubber weapon_shards spring blunt_melee_shards																										
dark_pistol_4		ceramite_shards ceramite_shards weapon_shards blunt_melee_shards																										
dark_pistol_5		ceramite_shards ceramite_shards weapon_shards spring																										
rail_pistol		plastic weapon_shards circuit_board capacitor metal_tread																										
rail_pistol_2		rubber weapon_shards circuit_board capacitor metal_tread																										
rail_pistol_3		rubber weapon_shards microelectronics capacitor metal_tread																										
tech_pistol		plastic microelectronics circuit_board bulb wire																										
tech_pistol_2		plastic microelectronics circuit_board bulb wire																										
tech_pistol_3		plastic circuit_board microelectronics bulb wire																										
petrov_pistol		plastic weapon_shards spring																										
petrov_pistol_2		plastic weapon_shards spring																										
petrov_pistol_3		plastic plastic weapon_shards																										
civres_pistol		plastic plastic weapon_shards blunt_melee_shards																										
civres_pistol_2		plastic plastic weapon_shards																										
core_nailgun		rusty_shards coarse_gears plastic spring																										
ancm_quasi_pistol		ceramite_shards ceramite_shards microelectronics venus_weapon_shard wire																										
sbn_pistol		armor_shards armor_shards microelectronics capacitor metal_tread																										
daydream_frostgun		plastic microelectronics circuit_board bulb wire																										
gh_pistol		rubber rubber weapon_shards spring																										
sl_pistol		armor_shards armor_shards microelectronics bulb wire																										
franch_pistol		rubber rubber weapon_shards spring metal_tread																										
azt_pistol		venus_weapon_shard venus_armor_shards																										
pmc_shotgun		rubber rubber weapon_shards blunt_melee_shards																										
pmc_shotgun_2		armor_shards armor_shards weapon_shards blunt_melee_shards																										
dark_shotgun		rubber rubber weapon_shards spring blunt_melee_shards																										
dark_shotgun_2		armor_shards armor_shards weapon_shards spring blunt_melee_shards																										
dark_shotgun_3		ceramite_shards ceramite_shards weapon_shards spring blunt_melee_shards																										
desert_shotgun		rubber rubber weapon_shards blunt_melee_shards																										
desert_shotgun_2		rubber rubber weapon_shards spring blunt_melee_shards																										
plazma_shotgun		ceramite_shards ceramite_shards microelectronics capacitor																										
spec_shotgun		armor_shards armor_shards weapon_shards metal_pipe																										
bandit_shotgun		rusty_shards broken_weapon blunt_melee_shards																										
church_shotgun		ceramite_shards ceramite_shards weapon_shards spring blunt_melee_shards																										
ancm_shotgun		armor_shards ceramite_shards weapon_shards blunt_melee_shards																										
sbn_shotgun		armor_shards armor_shards microelectronics capacitor metal_tread																										
sl_shotgun		ceramite_shards ceramite_shards microelectronics capacitor																										
azt_shotgun		venus_weapon_shard venus_weapon_shard venus_armor_shards venus_armor_shards																										
pmc_smg		rubber rubber weapon_shards blunt_melee_shards																										
pmc_smg_2		rubber rubber weapon_shards spring blunt_melee_shards																										
pmc_smg_3		rubber rubber weapon_shards spring blunt_melee_shards																										
spec_smg		armor_shards armor_shards weapon_shards spring blunt_melee_shards																										
bandit_smg		broken_weapon weapon_shards rusty_shards rod																										
bandit_smg_2		rubber rubber weapon_shards blunt_melee_shards																										
tech_smg		plastic plastic circuit_board bulb wire capacitor																										
plazma_smg		ceramite_shards ceramite_shards circuit_board microelectronics transformer																										
spec_smg_rv		ceramite_shards ceramite_shards weapon_shards spring blunt_melee_shards																										
civres_smg		rubber rubber weapon_shards spring blunt_melee_shards																										
ancm_smg		armor_shards armor_shards weapon_shards spring																										
franch_smg		rubber rubber weapon_shards spring																										
sbn_smg		ceramite_shards ceramite_shards microelectronics capacitor metal_tread																										
toxic_smg		plastic microelectronics glass circuit_board metal_tread																										
pmc_assault		armor_shards armor_shards weapon_shards lens blunt_melee_shards																										
spec_assault		ceramite_shards ceramite_shards weapon_shards lens blunt_melee_shards																										
spec_assault_rv		ceramite_shards ceramite_shards armor_shards weapon_shards microelectronics circuit_board																										
moon_assault		moon_bones moon_bones moon_armor_shards demonic_shards																										
bandit_assault		broken_weapon weapon_shards rusty_shards rod																										
desert_assault		armor_shards armor_shards weapon_shards spring blunt_melee_shards																										
civres_assault		armor_shards armor_shards weapon_shards spring blunt_melee_shards																										
ancm_quasi_assault		armor_shards ceramite_shards microelectronics venus_weapon_shard wire																										
gh_assault		armor_shards armor_shards weapon_shards lens blunt_melee_shards																										
franch_assault		ceramite_shards armor_shards weapon_shards lens																										
plazma_assault		ceramite_shards ceramite_shards circuit_board microelectronics capacitor																										
army_sniper		ceramite_shards ceramite_shards weapon_shards lens spring metal_pipe																										
army_sniper_2		ceramite_shards ceramite_shards weapon_shards lens microelectronics																										
desert_marksman		rubber rubber weapon_shards blunt_melee_shards																										
desert_marksman_2		armor_shards armor_shards weapon_shards lens metal_pipe																										
tech_marksman		plastic plastic microelectronics lens bulb transformer																										
tech_rifle		plastic plastic microelectronics lens bulb capacitor																										
civres_marksman		armor_shards armor_shards weapon_shards lens metal_pipe																										
ancm_marksman		ceramite_shards ceramite_shards weapon_shards lens microelectronics blunt_melee_shards																										
rail_rifle		ceramite_shards ceramite_shards microelectronics capacitor metal_tread																										
gh_marksman		armor_shards armor_shards weapon_shards lens blunt_melee_shards																										
sl_sniper		plastic ceramite_shards microelectronics lens transformer capacitor																										
azt_rifle		venus_weapon_shard venus_weapon_shard venus_armor_shards venus_armor_shards																										
moon_crossbow		moon_bones moon_bones moon_armor_shards demonic_shards																										
miner_mg		rusty_shards rusty_shards spring rod																										
core_nailmachinegun		rusty_shards coarse_gears spring rod																										
core_laser		armor_shards armor_shards plastic circuit_board bulb wire																										
desert_hmg		ceramite_shards ceramite_shards weapon_shards spring metal_pipe																										
plazma_hmg		ceramite_shards ceramite_shards microelectronics wire capacitor transformer																										
spec_hmg		ceramite_shards ceramite_shards weapon_shards metal_tread spring metal_pipe																										
pb_shockgun		ceramite_shards ceramite_shards microelectronics bulb capacitor transformer																										
tech_hfg		ceramite_shards ceramite_shards microelectronics bulb capacitor transformer																										
miner_disctrower		coarse_gears coarse_gears spring rusty_shards rod																										
core_disctrower		coarse_gears coarse_gears spring armor_shards rod																										
miner_flametrower		coarse_gears coarse_gears metal_tread rusty_shards rod																										
core_flametrower		coarse_gears coarse_gears metal_tread armor_shards rod																										
toxic_trower		armor_shards armor_shards glass circuit_board capacitor																										
regular_launcher		armor_shards armor_shards weapon_shards spring metal_tread blunt_melee_shards																										
mercury_staff		quasi_energy_ammo quasi_energy_ammo qwasi_grenade demonic_aye																										
pistol_basic_ammo		powder powder																										
pistol_burst_ammo		powder powder																										
pistol_expansive_ammo		powder powder																										
shotgun_bullet_ammo		powder powder																										
shotgun_shrapnel_ammo		powder powder																										
shotgun_flechette_ammo		powder powder																										
shotgun_dragon_ammo		powder powder																										
medium_basic_ammo		powder powder																										
medium_police_ammo		powder powder																										
heavy_basic_ammo		powder powder																										
heavy_armorpierce_ammo		powder powder																										
battery_charge		glass glass acid																										
toxic_ammo		acid acid																										
battery_crafted_charge		glass acid																										
miner_bolts_ammo		broken_weapon broken_weapon																										
sawblade_ammo		broken_weapon broken_weapon																										
surgicalKit		medpack medpack morphine medicalClue naloxone																										
mre_pack		cannedMeat cannedMeat synthBeef chocolateBar																										
small_backpack		rags rags tread																										
medium_backpack		rags rags plastic rubber tread																										
big_backpack		rags rags plastic rubber armor_shards tread																										
servo_backpack		plastic plastic rubber metal_tread wire																										
pmc_vest		rags rags metal_tread tread																										
pmc_vest_armored		armor_shards armor_shards metal_tread																										
bandit_vest		rags rags tread																										
bandit_vest_armored		rusty_shards rusty_shards metal_tread																										
army_vest		rags rags tread																										
cevlar_vest		armor_shards armor_shards rubber metal_tread																										
cevlar_vest_pockets		armor_shards armor_shards rags tread																										
ceramit_vest		ceramite_shards ceramite_shards rubber metal_tread																										
doom_armor		armor_shards armor_shards ceramite_shards capacitor metal_tread																										
ancom_armor		armor_shards armor_shards ceramite_shards rubber capacitor																										
bandit_armor		rusty_shards rags rags tread																										
civres_armor		armor_shards armor_shards ceramite_shards rubber capacitor																										
cultist_armor		armor_shards rags tread																										
power_armor		armor_shards armor_shards capacitor metal_tread																										
realwear_armor		armor_shards armor_shards ceramite_shards rubber capacitor																										
smuggler_armor		rusty_shards rusty_shards rubber tread																										
solnet_armor		armor_shards armor_shards ceramite_shards rubber capacitor																										
worker_armor		armor_shards armor_shards rubber tread																										
pmc_armor		armor_shards armor_shards rags tread																										
security_armor		armor_shards armor_shards rags tread																										
rw_militia_vest		armor_shards rags rags tread																										
rw_warlord_armor		ceramite_shards ceramite_shards armor_shards rubber capacitor																										
svn_cap_vest		rags rags tread tread																										
svn_heavy_armor		ceramite_shards ceramite_shards armor_shards rubber capacitor																										
daydream_chem_vest		rubber rubber plastic tread																										
daydream_armored_vest		armor_shards armor_shards rubber plastic tread																										
sl_power_armor		armor_shards armor_shards ceramite_shards rubber capacitor																										
ancom_police_armor		armor_shards armor_shards rags tread																										
ancom_agent_armor		rags rags rubber rubber tread																										
church_priest_shirt		rags rags rubber plastic tread																										
church_power_armor		ceramite_shards ceramite_shards capacitor metal_tread																										
pb_vest		rags rags rusty_shards tread																										
pb_heavy_armor		armor_shards armor_shards ceramite_shards capacitor metal_tread																										
franch_heavy_armor		armor_shards armor_shards ceramite_shards rubber capacitor																										
moon_heavy_armor		moon_bones moon_armor_shards moon_armor_shards demonic_shards																										
moon_armor		moon_bones moon_armor_shards moon_armor_shards																										
core_hard_vest		rags rags rusty_shards tread																										
core_power_armor		ceramite_shards ceramite_shards armor_shards capacitor																										
employee_vest		rags rags rags tread tread																										
spider_armor		rags tread spider_chitin spider_chitin																										
jackal_armor		rags armor_shards rags tread																										
green_tshirt		rags rags tread tread																										
green_vest		rags rags tread tread																										
blue_tshirt		rags rags tread tread																										
prison_tshirt		rags rags tread rubber																										
singlet_shirt		rags rags tread tread																										
scientist_shirt		rags rags tread rubber																										
hyber_shirt		rubber rubber tread tread																										
azt_light_armor		aztec_rags venus_armor_shards																										
azt_heavy_armor		aztec_rags venus_armor_shards venus_armor_shards																										
doom_helmet		armor_shards armor_shards ceramite_shards glass circuit_board																										
ancom_helmet		armor_shards armor_shards ceramite_shards glass microelectronics																										
bandit_helmet		rusty_shards armor_shards plastic glass																										
civres_helmet		armor_shards armor_shards ceramite_shards glass microelectronics																										
cultist_helmet		armor_shards rags																										
power_helmet		armor_shards armor_shards glass circuit_board																										
realwear_helmet		armor_shards armor_shards ceramite_shards glass microelectronics																										
smuggler_helmet		rusty_shards rusty_shards rubber glass																										
solnet_helmet		armor_shards armor_shards ceramite_shards glass microelectronics																										
worker_helmet		armor_shards armor_shards rubber glass																										
pmc_helmet		armor_shards armor_shards plastic glass																										
rw_militia_helmet		rusty_shards armor_shards plastic																										
rw_warlord_helmet		ceramite_shards ceramite_shards armor_shards armor_shards glass microelectronics																										
svn_cap_hat		rags rags tread																										
svn_heavy_helmet		ceramite_shards ceramite_shards armor_shards armor_shards glass microelectronics																										
daydream_chem_helmet		rubber rubber plastic glass																										
daydream_armored_helmet		armor_shards armor_shards glass																										
sl_power_helmet		armor_shards armor_shards ceramite_shards glass microelectronics																										
ancom_police_mask		armor_shards armor_shards plastic glass																										
ancom_agent_mask		armor_shards rubber rubber glass																										
church_priest_helmet		armor_shards armor_shards rubber glass																										
church_power_helmet		armor_shards armor_shards glass circuit_board																										
church_head_device		rags rusty_shards circuit_board																										
pb_hard_hat		rags rags rusty_shards tread																										
pb_heavy_helmet		armor_shards armor_shards ceramite_shards glass circuit_board																										
franch_helmet		armor_shards armor_shards plastic glass																										
franch_heavy_mask		armor_shards armor_shards ceramite_shards glass microelectronics																										
moon_helmet		moon_bones moon_armor_shards moon_armor_shards																										
core_hard_hat		rags rags rusty_shards tread																										
core_power_helmet		ceramite_shards ceramite_shards armor_shards armor_shards glass microelectronics																										
employee_hat		rags rags tread																										
spider_hemlet		rags tread spider_chitin spider_chitin																										
jackal_helmet		rusty_shards armor_shards plastic glass																										
balaklava		rags rags tread tread																										
azt_plum_helmet		aztec_rags venus_armor_shards																										
azt_mask		aztec_rags venus_armor_shards venus_armor_shards																										
doom_pants		armor_shards armor_shards ceramite_shards rubber metal_tread																										
ancom_pants		armor_shards armor_shards ceramite_shards rubber plastic																										
bandit_pants		rusty_shards armor_shards rags tread																										
civres_pants		armor_shards armor_shards ceramite_shards rubber plastic																										
cultist_pants		armor_shards rags tread tread																										
power_pants		armor_shards armor_shards rubber metal_tread																										
realwear_pants		armor_shards armor_shards ceramite_shards rubber plastic																										
smuggler_pants		rusty_shards rusty_shards rubber tread																										
solnet_pants		armor_shards armor_shards ceramite_shards rubber plastic																										
worker_pants		armor_shards armor_shards rubber tread																										
pmc_pants		armor_shards armor_shards rags tread																										
rw_militia_pants		rags rags rags tread tread																										
rw_warlord_pants		ceramite_shards ceramite_shards armor_shards armor_shards rubber																										
svn_cap_pants		rags rags rags tread tread																										
svn_heavy_pants		ceramite_shards ceramite_shards armor_shards armor_shards rubber																										
daydream_chem_pants		rubber rubber rubber tread																										
daydream_armored_pants		armor_shards rubber rubber rubber plastic																										
sl_power_pants		armor_shards armor_shards ceramite_shards rubber plastic																										
ancom_police_pants		armor_shards armor_shards rags tread																										
ancom_agent_pants		armor_shards rubber rubber tread																										
church_priest_pants		armor_shards armor_shards rubber tread																										
church_power_pants		armor_shards armor_shards rubber metal_tread																										
pb_pants		rusty_shards rags rags tread																										
pb_heavy_pants		armor_shards armor_shards ceramite_shards rubber metal_tread																										
franch_pants		armor_shards armor_shards rags tread																										
franch_heavy_pants		armor_shards armor_shards ceramite_shards rubber plastic																										
moon_pants		moon_bones moon_armor_shards moon_armor_shards																										
core_hard_pants		rusty_shards rags rags tread																										
core_power_pants		ceramite_shards ceramite_shards armor_shards armor_shards rubber																										
employee_pants		rags rags rags tread																										
spider_pants		rags tread spider_chitin spider_chitin																										
jackal_pants		rusty_shards armor_shards rags tread																										
blue_pants		rags rags tread tread																										
brown_pants		rags rags tread tread																										
yellow_pants		rags rags tread tread																										
dark_pants		rags rags tread tread																										
prison_pants		rags rags tread rubber																										
hyber_pants		rubber rubber tread tread																										
azt_linecloth		aztec_rags venus_armor_shards																										
doom_boots		armor_shards armor_shards ceramite_shards rubber metal_tread																										
ancom_boots		armor_shards armor_shards ceramite_shards rubber plastic																										
